Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;;;;
0.309;0.00719;-0.02109;-0.23957;;-0.00357;0.00427;-0.08862;;-0.00053;0.00066;-0.01356;;1309;0.732815883;-2.150343819;-24.42061024;;;;;;;;
0.309;0.00195;-0.00559;-0.26550;;-0.00357;0.00427;-0.08862;;-0.00053;0.00066;-0.01356;;1309;0.198653352;-0.569478947;-27.06420706;;;;;;;;
0.317;-0.01643;0.04959;-0.28934;;-0.00363;0.00445;-0.09084;;-0.00056;0.00069;-0.01428;;1317;-1.675066396;5.054689257;-29.49390776;;;;;;;;
0.321;-0.01161;0.03477;-0.28576;;-0.00368;0.00462;-0.09199;;-0.00057;0.00071;-0.01464;;1321;-1.182998493;3.544146599;-29.12912687;;;;;;;;
0.330;-0.01030;0.03084;-0.31893;;-0.00378;0.00491;-0.09471;;-0.00060;0.00076;-0.01548;;1330;-1.049607637;3.144107202;-32.51088035;;;;;;;;
0.330;-0.00994;0.02980;-0.30798;;-0.00378;0.00491;-0.09471;;-0.00060;0.00076;-0.01548;;1330;-1.013447748;3.038164138;-31.39500341;;;;;;;;
0.338;0.02408;-0.00451;-0.23690;;-0.00373;0.00501;-0.09689;;-0.00063;0.00080;-0.01625;;1338;2.454190127;-0.460229775;-24.14902635;;;;;;;;
0.342;0.01368;0.00602;-0.25756;;-0.00365;0.00502;-0.09788;;-0.00065;0.00082;-0.01664;;1342;1.394205079;0.613285044;-26.25464362;;;;;;;;
0.350;-0.02306;0.00881;-0.28001;;-0.00369;0.00508;-0.10003;;-0.00068;0.00086;-0.01743;;1350;-2.350973587;0.897585668;-28.54369535;;;;;;;;
0.350;-0.01340;0.00954;-0.27607;;-0.00369;0.00508;-0.10003;;-0.00068;0.00086;-0.01743;;1350;-1.366224911;0.972877451;-28.1421433;;;;;;;;
0.358;-0.01078;0.02676;-0.27504;;-0.00379;0.00522;-0.10223;;-0.00071;0.00090;-0.01824;;1358;-1.09927706;2.727985514;-28.03716184;;;;;;;;
0.358;-0.01007;0.02151;-0.27478;;-0.00379;0.00522;-0.10223;;-0.00071;0.00090;-0.01824;;1358;-1.026912245;2.192793553;-28.00971556;;;;;;;;
0.370;-0.02684;0.03714;-0.30882;;-0.00401;0.00557;-0.10573;;-0.00076;0.00096;-0.01949;;1370;-2.736213217;3.786226243;-31.47966155;;;;;;;;
0.371;-0.02158;0.03147;-0.29809;;-0.00403;0.00561;-0.10604;;-0.00076;0.00097;-0.01959;;1371;-2.199574309;3.208217537;-30.38684159;;;;;;;;
0.379;0.01377;-0.00407;-0.26118;;-0.00406;0.00572;-0.10827;;-0.00079;0.00101;-0.02045;;1379;1.403734527;-0.415194265;-26.62401405;;;;;;;;
0.379;0.00373;0.00613;-0.27115;;-0.00406;0.00572;-0.10827;;-0.00079;0.00101;-0.02045;;1379;0.380527463;0.625211869;-27.64026328;;;;;;;;
0.391;0.00101;0.00884;-0.27376;;-0.00403;0.00581;-0.11154;;-0.00084;0.00108;-0.02177;;1391;0.103154227;0.900744268;-27.9059507;;;;;;;;
0.391;0.00027;0.00955;-0.27444;;-0.00403;0.00581;-0.11154;;-0.00084;0.00108;-0.02177;;1391;0.027963276;0.973713948;-27.97541182;;;;;;;;
0.399;-0.01689;0.02676;-0.30873;;-0.00410;0.00595;-0.11388;;-0.00087;0.00113;-0.02267;;1399;-1.721337439;2.728207045;-31.4706932;;;;;;;;
0.399;-0.01173;0.02151;-0.29807;;-0.00410;0.00595;-0.11388;;-0.00087;0.00113;-0.02267;;1399;-1.19554175;2.192852221;-30.38449691;;;;;;;;
0.407;-0.02729;0.02012;-0.26118;;-0.00426;0.00612;-0.11611;;-0.00091;0.00118;-0.02359;;1407;-2.781925677;2.051073358;-26.62340106;;;;;;;;
0.411;-0.02170;0.01975;-0.27115;;-0.00435;0.00620;-0.11718;;-0.00092;0.00120;-0.02406;;1411;-2.211966143;2.013525838;-27.64010302;;;;;;;;
0.420;-0.02018;0.01966;-0.27376;;-0.00454;0.00638;-0.11963;;-0.00096;0.00126;-0.02512;;1420;-2.057460251;2.003582069;-27.90590881;;;;;;;;
0.420;-0.01977;0.01963;-0.27444;;-0.00454;0.00638;-0.11963;;-0.00096;0.00126;-0.02512;;1420;-2.015576452;2.000948645;-27.97540087;;;;;;;;
0.428;-0.01966;0.00260;-0.27462;;-0.00470;0.00647;-0.12183;;-0.00100;0.00131;-0.02609;;1428;-2.004222499;0.265082809;-27.99356882;;;;;;;;
0.432;-0.01963;0.00790;-0.27466;;-0.00478;0.00649;-0.12293;;-0.00102;0.00134;-0.02658;;1432;-2.001144644;0.805370721;-27.99831864;;;;;;;;
0.440;-0.00266;0.02633;-0.32584;;-0.00487;0.00662;-0.12533;;-0.00106;0.00139;-0.02757;;1440;-0.271392507;2.683624443;-33.2152427;;;;;;;;
0.441;-0.00787;0.02140;-0.30979;;-0.00487;0.00665;-0.12565;;-0.00106;0.00139;-0.02770;;1441;-0.802487468;2.18104534;-31.57915137;;;;;;;;
0.448;-0.02625;0.02009;-0.27148;;-0.00499;0.00679;-0.12768;;-0.00110;0.00144;-0.02859;;1448;-2.675375652;2.047946523;-27.67429138;;;;;;;;
0.449;-0.02142;0.01974;-0.28109;;-0.00502;0.00681;-0.12796;;-0.00110;0.00145;-0.02871;;1449;-2.183082327;2.012697753;-28.65340774;;;;;;;;
0.461;-0.00315;0.00263;-0.28360;;-0.00516;0.00695;-0.13134;;-0.00116;0.00153;-0.03027;;1461;-0.320712576;0.268194344;-28.90938718;;;;;;;;
0.461;-0.00800;0.00791;-0.28426;;-0.00516;0.00695;-0.13134;;-0.00116;0.00153;-0.03027;;1461;-0.815857261;0.806194753;-28.97631025;;;;;;;;
0.469;-0.02628;0.00931;-0.33560;;-0.00530;0.00702;-0.13382;;-0.00121;0.00159;-0.03133;;1469;-2.678999965;0.948674251;-34.20948885;;;;;;;;
0.469;-0.02143;0.00968;-0.31959;;-0.00530;0.00702;-0.13382;;-0.00121;0.00159;-0.03133;;1469;-2.184064814;0.986407321;-32.57764709;;;;;;;;
0.481;-0.02011;0.04382;-0.21307;;-0.00555;0.00734;-0.13702;;-0.00127;0.00167;-0.03295;;1481;-2.049896697;4.466737073;-21.71965506;;;;;;;;
0.481;-0.01975;0.03324;-0.24408;;-0.00555;0.00734;-0.13702;;-0.00127;0.00167;-0.03295;;1481;-2.013526107;3.388438294;-24.88094987;;;;;;;;
0.489;-0.01966;0.01342;-0.32041;;-0.00571;0.00752;-0.13928;;-0.00132;0.00173;-0.03406;;1489;-2.003666687;1.367702305;-32.66167942;;;;;;;;
0.490;-0.01963;0.01798;-0.30113;;-0.00573;0.00754;-0.13959;;-0.00132;0.00174;-0.03420;;1490;-2.000993974;1.832547603;-30.69586745;;;;;;;;
0.497;-0.00266;0.00216;-0.27903;;-0.00581;0.00761;-0.14162;;-0.00136;0.00179;-0.03518;;1497;-0.271351662;0.220484896;-28.4433663;;;;;;;;
0.502;-0.00787;0.00778;-0.28306;;-0.00583;0.00763;-0.14302;;-0.00139;0.00183;-0.03589;;1502;-0.802476396;0.793559785;-28.85447411;;;;;;;;
0.510;0.00768;0.00927;-0.25001;;-0.00583;0.00770;-0.14516;;-0.00144;0.00189;-0.03705;;1510;0.782462922;0.945328112;-25.4848323;;;;;;;;
0.510;0.00208;0.00967;-0.26098;;-0.00583;0.00770;-0.14516;;-0.00144;0.00189;-0.03705;;1510;0.212111781;0.985521158;-26.60387571;;;;;;;;
0.518;-0.01640;0.00977;-0.31502;;-0.00589;0.00778;-0.14746;;-0.00148;0.00195;-0.03822;;1518;-1.671418055;0.996165545;-32.11211984;;;;;;;;
0.522;-0.01160;0.00980;-0.29972;;-0.00595;0.00782;-0.14869;;-0.00151;0.00199;-0.03881;;1522;-1.182009493;0.998984515;-30.55219101;;;;;;;;
0.530;-0.01029;0.00981;-0.22750;;-0.00603;0.00790;-0.15080;;-0.00156;0.00205;-0.04001;;1530;-1.049339536;0.999731068;-23.19012136;;;;;;;;
0.530;-0.00994;0.00981;-0.24785;;-0.00603;0.00790;-0.15080;;-0.00156;0.00205;-0.04001;;1530;-1.013375071;0.999928778;-25.26538746;;;;;;;;
0.538;0.00712;0.04385;-0.30434;;-0.00605;0.00811;-0.15301;;-0.00160;0.00211;-0.04122;;1538;0.725292042;4.470317982;-31.02362573;;;;;;;;
0.539;0.00193;0.03325;-0.28968;;-0.00604;0.00815;-0.15330;;-0.00161;0.00212;-0.04138;;1539;0.196613773;3.389386632;-29.52905518;;;;;;;;
0.551;0.00052;-0.02062;-0.25174;;-0.00603;0.00823;-0.15655;;-0.00168;0.00222;-0.04324;;1551;0.053298497;-2.102383389;-25.66119426;;;;;;;;
0.551;0.00014;-0.00546;-0.26144;;-0.00603;0.00823;-0.15655;;-0.00168;0.00222;-0.04324;;1551;0.014448274;-0.556777511;-26.64998365;;;;;;;;
0.559;-0.03388;0.01558;-0.31514;;-0.00616;0.00827;-0.15886;;-0.00173;0.00229;-0.04450;;1559;-3.453918902;1.587716155;-32.12417427;;;;;;;;
0.559;-0.02349;0.01134;-0.29975;;-0.00616;0.00827;-0.15886;;-0.00173;0.00229;-0.04450;;1559;-2.394131555;1.155645797;-30.55534251;;;;;;;;
0.567;-0.02067;0.01021;-0.29572;;-0.00634;0.00835;-0.16124;;-0.00178;0.00235;-0.04578;;1567;-2.106842054;1.041219922;-30.14518832;;;;;;;;
0.571;-0.01990;0.00992;-0.29467;;-0.00642;0.00839;-0.16242;;-0.00181;0.00239;-0.04643;;1571;-2.028962981;1.010916337;-30.03795792;;;;;;;;
0.579;0.01422;0.04388;-0.29440;;-0.00644;0.00861;-0.16478;;-0.00186;0.00245;-0.04773;;1579;1.449984223;4.473227834;-30.00992369;;;;;;;;
0.580;0.00386;0.03326;-0.29433;;-0.00643;0.00865;-0.16507;;-0.00186;0.00246;-0.04790;;1580;0.393064933;3.390157252;-30.00259444;;;;;;;;
0.588;-0.03288;-0.00360;-0.27725;;-0.00655;0.00877;-0.16736;;-0.00192;0.00253;-0.04923;;1588;-3.35128266;-0.367010883;-28.26211753;;;;;;;;
0.592;-0.02321;0.00626;-0.28260;;-0.00666;0.00877;-0.16848;;-0.00194;0.00257;-0.04990;;1592;-2.366308695;0.637972351;-28.80708857;;;;;;;;
0.600;-0.02059;0.00887;-0.26694;;-0.00684;0.00883;-0.17068;;-0.00200;0.00264;-0.05126;;1600;-2.099299772;0.904123646;-27.21100462;;;;;;;;
0.600;-0.01988;0.00956;-0.27266;;-0.00684;0.00883;-0.17068;;-0.00200;0.00264;-0.05126;;1600;-2.026918402;0.974608914;-27.79372565;;;;;;;;
0.608;-0.03665;0.02677;-0.27415;;-0.00706;0.00898;-0.17286;;-0.00205;0.00271;-0.05263;;1608;-3.736214886;2.72844406;-27.94607179;;;;;;;;
0.608;-0.03139;0.02151;-0.27454;;-0.00706;0.00898;-0.17286;;-0.00205;0.00271;-0.05263;;1608;-3.199574761;2.19291499;-27.98590105;;;;;;;;
0.620;0.02092;-0.03094;-0.27464;;-0.00713;0.00892;-0.17616;;-0.00214;0.00282;-0.05473;;1620;2.132652191;-3.154415284;-27.99631398;;;;;;;;
0.621;0.00567;-0.01541;-0.27467;;-0.00711;0.00890;-0.17643;;-0.00214;0.00282;-0.05490;;1621;0.578124077;-1.5705572;-27.99903633;;;;;;;;
0.629;-0.01542;-0.01129;-0.32584;;-0.00715;0.00879;-0.17884;;-0.00220;0.00290;-0.05632;;1629;-1.572198632;-1.151101564;-33.21543034;;;;;;;;
0.629;-0.01133;-0.01020;-0.30979;;-0.00715;0.00879;-0.17884;;-0.00220;0.00290;-0.05632;;1629;-1.155112872;-1.040016466;-31.57920042;;;;;;;;
0.641;-0.02718;0.05817;-0.25443;;-0.00738;0.00908;-0.18222;;-0.00229;0.00300;-0.05849;;1641;-2.770966127;5.930076064;-25.93574344;;;;;;;;
0.641;-0.02167;0.03704;-0.26939;;-0.00738;0.00908;-0.18222;;-0.00229;0.00300;-0.05849;;1641;-2.208995204;3.775976668;-27.46032233;;;;;;;;
0.649;-0.00322;0.01442;-0.25624;;-0.00748;0.00928;-0.18432;;-0.00235;0.00308;-0.05996;;1649;-0.327737096;1.470334704;-26.12034632;;;;;;;;
0.649;-0.00802;0.01824;-0.26261;;-0.00748;0.00928;-0.18432;;-0.00235;0.00308;-0.05996;;1649;-0.817761484;1.859727904;-26.77002401;;;;;;;;
0.657;0.00764;-0.01479;-0.31545;;-0.00748;0.00930;-0.18664;;-0.00241;0.00315;-0.06144;;1657;0.778319407;-1.507485324;-32.15555753;;;;;;;;
0.661;0.00207;-0.00392;-0.29983;;-0.00746;0.00926;-0.18787;;-0.00244;0.00319;-0.06219;;1661;0.210988548;-0.399229717;-30.56354732;;;;;;;;
0.670;0.00056;0.01598;-0.31280;;-0.00745;0.00931;-0.19062;;-0.00251;0.00327;-0.06389;;1670;0.057195243;1.629439786;-31.88589414;;;;;;;;
0.670;0.00015;0.01145;-0.30638;;-0.00745;0.00931;-0.19062;;-0.00251;0.00327;-0.06389;;1670;0.015504613;1.166695532;-31.23160749;;;;;;;;
0.678;-0.03388;0.01024;-0.28765;;-0.00759;0.00940;-0.19300;;-0.00257;0.00335;-0.06543;;1678;-3.453632548;1.044146241;-29.32199053;;;;;;;;
0.682;-0.02349;0.00992;-0.29256;;-0.00770;0.00944;-0.19416;;-0.00260;0.00338;-0.06620;;1682;-2.394053929;1.011691319;-29.82274172;;;;;;;;
0.690;-0.02067;0.02686;-0.24268;;-0.00788;0.00959;-0.19630;;-0.00266;0.00346;-0.06776;;1690;-2.106821011;2.738264652;-24.73797545;;;;;;;;
0.690;-0.01990;0.02154;-0.25907;;-0.00788;0.00959;-0.19630;;-0.00266;0.00346;-0.06776;;1690;-2.028957276;2.195515793;-26.40861802;;;;;;;;
0.698;-0.01970;0.02013;-0.29746;;-0.00804;0.00976;-0.19853;;-0.00272;0.00354;-0.06934;;1698;-2.007849803;2.051778756;-30.32251106;;;;;;;;
0.698;-0.01964;0.01975;-0.28788;;-0.00804;0.00976;-0.19853;;-0.00272;0.00354;-0.06934;;1698;-2.002127942;2.01371265;-29.34575629;;;;;;;;
0.711;-0.00266;0.01966;-0.26832;;-0.00818;0.01001;-0.20214;;-0.00283;0.00367;-0.07195;;1711;-0.271659061;2.003631543;-27.3518335;;;;;;;;
0.711;-0.00787;0.01963;-0.27302;;-0.00818;0.01001;-0.20214;;-0.00283;0.00367;-0.07195;;1711;-0.802559726;2.000961747;-27.83054384;;;;;;;;
0.719;-0.00928;0.01962;-0.32541;;-0.00825;0.01017;-0.20454;;-0.00289;0.00375;-0.07357;;1719;-0.946477453;2.000254701;-33.17137979;;;;;;;;
0.719;-0.00967;0.01962;-0.30968;;-0.00825;0.01017;-0.20454;;-0.00289;0.00375;-0.07357;;1719;-0.98549099;2.000067453;-31.56768388;;;;;;;;
0.731;-0.02673;0.00260;-0.28851;;-0.00847;0.01030;-0.20813;;-0.00299;0.00387;-0.07605;;1731;-2.724984652;0.264849442;-29.40985408;;;;;;;;
0.731;-0.02155;0.00790;-0.29279;;-0.00847;0.01030;-0.20813;;-0.00299;0.00387;-0.07605;;1731;-2.196530444;0.805308917;-29.8457127;;;;;;;;
0.739;-0.00318;0.02633;-0.25979;;-0.00857;0.01044;-0.21034;;-0.00306;0.00395;-0.07772;;1739;-0.324358122;2.683608075;-26.48254173;;;;;;;;
0.739;-0.00801;0.02140;-0.27079;;-0.00857;0.01044;-0.21034;;-0.00306;0.00395;-0.07772;;1739;-0.816845504;2.181041005;-27.60327686;;;;;;;;
0.747;-0.00932;0.03711;-0.29072;;-0.00864;0.01067;-0.21258;;-0.00313;0.00404;-0.07941;;1747;-0.950350074;3.783113797;-29.63484176;;;;;;;;
0.751;-0.00968;0.03146;-0.28612;;-0.00867;0.01081;-0.21374;;-0.00317;0.00408;-0.08027;;1751;-0.986540788;3.207393263;-29.16597255;;;;;;;;
0.760;-0.02673;0.01295;-0.30197;;-0.00884;0.01101;-0.21638;;-0.00324;0.00418;-0.08220;;1760;-2.725269233;1.319755863;-30.7819525;;;;;;;;
0.760;-0.02155;0.01785;-0.29631;;-0.00884;0.01101;-0.21638;;-0.00324;0.00418;-0.08220;;1760;-2.196607589;1.819849872;-30.20443307;;;;;;;;
0.768;-0.05406;0.01915;-0.27777;;-0.00914;0.01116;-0.21868;;-0.00332;0.00427;-0.08394;;1768;-5.511132393;1.952290557;-28.31488607;;;;;;;;
