Timer,AX,AY,AZ,GX,GY,GZ
"1001","-2","0","-1","-3","2","1"
"1009","0","0","-1","0","0","0"
"1021","0","-1","-1","2","3","-1"
"1030","0","0","-1","2","2","1"
"1038","0","0","-1","2","2","1"
"1050","0","-1","-1","-1","0","2"
"1062","0","0","-1","-1","3","-1"
"1070","0","0","-1","1","0","-1"
"1083","1","-1","-1","1","-1","-2"
"1087","1","-1","-1","1","-1","-2"
"1099","0","0","-1","-2","4","0"
"1111","-1","-2","-1","3","0","-1"
"1120","0","0","-1","0","0","0"
"1132","-2","2","-1","1","0","-1"
"1140","-2","2","-1","1","0","-1"
"1152","0","0","-1","1","0","1"
"1161","0","-1","-1","1","-1","-1"
"1173","-1","-1","-1","-1","0","-1"
"1181","1","0","-1","-1","1","-2"
"1189","1","0","-1","-1","1","-2"
"1202","2","0","-1","3","-1","1"
"1210","0","0","-1","2","-1","1"
"1222","0","1","-1","1","1","0"
"1230","0","1","-1","1","-1","2"
"1238","0","1","-1","1","-1","2"
"1251","0","1","-1","0","2","0"
"1263","-1","0","-1","0","2","0"
"1271","0","-1","-1","0","0","0"
"1283","-2","0","-1","-2","-2","0"
"1288","-2","0","-1","2","-1","0"
"1300","0","0","-1","0","-3","1"
"1312","-1","0","-1","-1","2","0"
"1320","0","-1","-1","-1","2","0"
"1332","0","0","-1","3","0","1"
"1337","0","0","-1","3","0","1"
"1353","0","-2","-1","2","0","-2"
"1361","0","0","-1","2","0","-2"
"1370","0","0","-1","6","-1","3"
"1382","-1","0","-1","4","2","1"
"1390","-1","0","-1","1","0","1"
"1402","-1","0","-1","3","-1","2"
"1411","0","-1","-1","1","1","1"
"1423","-1","0","-1","1","2","-1"
"1431","1","-1","-1","2","2","2"
"1439","1","-1","-1","1","1","1"
"1452","0","0","-1","-1","-1","-1"
"1464","0","1","-1","3","2","-1"
"1472","2","0","-1","1","-1","0"
"1480","1","0","-1","3","0","1"
"1489","1","0","-1","-2","1","0"
"1501","-1","0","-1","0","1","1"
"1513","0","0","-1","1","0","2"
"1521","1","0","-1","1","1","1"
"1533","0","-1","-1","1","0","1"
"1538","0","-1","-1","-1","-1","0"
"1554","-1","-1","-1","0","5","1"
"1562","0","0","-1","-1","-2","1"
"1570","-1","0","-1","-1","2","1"
"1583","2","-1","-1","-2","0","2"
"1590","2","-1","-1","0","-2","1"
"1603","0","0","-1","0","-2","-1"
"1611","0","1","-1","4","0","-2"
"1623","0","-1","-1","2","-1","0"
"1632","-1","1","-1","4","1","2"
"1640","-1","1","-1","5","2","1"
"1652","0","-1","-1","0","1","1"
"1660","0","0","-1","1","0","-1"
"1673","0","-1","-1","-2","0","0"
"1681","0","0","-1","3","-1","1"
"1689","0","0","-1","1","0","1"
"1701","-1","0","-1","0","1","1"
"1714","-1","-1","-1","0","0","0"
"1722","0","1","-1","-1","0","0"
"1734","1","0","-1","3","0","-2"
"1738","1","0","-1","-1","0","1"
"1751","1","1","-1","-1","1","0"
"1763","0","1","-1","0","0","1"
"1771","1","0","-1","6","0","-1"
"1783","0","-3","-1","1","-2","0"
"1791","0","-3","-1","-1","-1","0"
"1804","-1","0","-1","0","1","-3"
"1812","0","0","-1","-3","1","-2"
"1824","-1","0","-1","-1","-1","-1"
"1832","-3","0","-1","-1","0","1"
"1841","-3","0","-1","-2","0","1"
"1853","0","0","-1","-1","-1","2"
"1861","0","-1","-1","-2","2","2"
"1873","0","0","-1","-2","-1","2"
"1881","0","0","-1","1","-1","1"
"1890","0","0","-1","2","-1","-1"
"1902","0","0","-1","-1","-1","-1"
"1914","0","0","-1","1","0","-1"
"1923","0","0","-1","-2","2","0"
"1935","0","0","-1","-2","3","1"
"1939","0","0","-1","1","0","-1"
"1951","-2","0","-1","-5","0","2"
"1964","0","1","-1","2","-2","0"
"1972","0","0","-1","-1","0","-1"
"1984","-1","-1","-1","0","-1","1"
"1992","-1","-1","-1","-2","3","0"
"2004","0","0","-1","0","-1","-1"
"2013","-1","0","-1","2","0","2"
"2025","0","-3","-1","2","1","1"
"2033","1","-1","-1","0","2","-1"
"2041","1","-1","-1","-1","1","1"
"2054","-1","-1","-1","-3","1","1"
"2062","-1","0","-1","-5","2","0"
"2074","0","1","-1","-5","2","0"
"2082","0","0","-1","-3","2","2"
"2091","0","0","-1","-1","2","-1"
"2103","-1","0","-1","-2","2","0"
"2115","-1","-4","-1","-3","-1","0"
"2123","0","-3","-1","-4","-1","-1"
"2132","1","-2","-1","0","1","1"
"2140","1","-2","-1","3","0","1"
"2152","0","2","-1","2","3","1"
"2164","0","0","-1","2","1","2"
"2173","1","0","-1","0","2","-1"
"2185","0","-4","-1","0","0","0"
"2189","0","-4","-1","-4","1","0"
"2205","-1","-1","-1","1","2","0"
"2214","-1","2","-1","3","2","4"
"2222","-1","0","-1","-2","1","2"
"2234","-3","1","-1","0","1","1"
"2242","-3","1","-1","0","1","-1"
"2250","-3","-2","-1","-3","1","2"
"2263","-1","1","-1","2","-3","0"
"2275","-1","1","-1","2","2","2"
"2283","-1","-1","-1","0","0","0"
"2291","-1","-1","-1","3","1","0"
"2303","-2","0","-1","1","-1","1"
"2312","-2","0","-1","-2","1","0"
"2324","-1","0","-1","0","1","0"
"2332","-1","-2","-1","5","-1","-1"
"2341","0","-2","-1","0","-1","-2"
"2349","0","0","-1","4","0","1"
"2365","0","1","-1","2","-1","1"
"2373","0","0","-1","0","-2","-2"
"2385","0","1","-1","2","1","-1"
"2390","0","1","-1","-1","-2","-2"
"2402","0","0","-1","0","-1","-2"
"2414","2","0","-1","1","-1","0"
"2422","2","0","-1","2","-2","0"
"2435","2","-1","-1","1","-1","0"
"2439","2","-1","-1","0","2","0"
"2447","0","1","-1","-1","1","-2"
"2463","1","1","-1","-3","0","1"
"2472","-2","0","-1","-2","-3","-2"
"2484","0","-3","-1","0","-2","0"
"2488","0","-1","-1","1","-1","-2"
"2500","0","-1","-1","3","0","1"
"2513","1","-1","-1","-2","-1","0"
"2521","0","0","-1","-2","-2","-2"
"2533","0","0","-1","0","-1","0"
"2537","-1","-1","-1","1","0","-1"
"2549","0","-2","-1","2","-1","-3"
"2561","1","0","-1","0","-2","0"
"2570","0","0","-1","1","0","-1"
"2582","0","0","-1","0","0","-1"
"2590","0","-1","-1","1","-1","0"
"2598","2","0","-1","0","-1","0"
"2611","0","0","-1","2","-1","-2"
"2619","0","-1","-1","1","-3","1"
"2631","-1","-1","-1","0","-2","-2"
"2639","0","0","-1","0","-1","-1"
"2648","0","1","-1","-2","1","0"
"2660","0","-1","-1","2","-3","-1"
"2669","0","0","-1","-2","-1","0"
"2680","-3","0","-1","-1","1","1"
"2689","0","-1","-1","-3","0","0"
"2700","0","-1","-1","-3","-1","-1"
"2709","0","0","-1","0","-3","2"
"2717","-2","1","-1","-2","0","1"
"2729","0","-1","-1","0","0","2"
"2738","-1","-2","-1","0","-3","-2"
"2750","2","1","-1","1","-2","-2"
"2758","0","0","-1","4","0","-1"
"2770","0","0","-1","-1","-1","-1"
"2779","1","1","-1","-1","2","-1"
"2787","0","0","-1","4","-1","0"
"2799","0","2","-1","-2","3","0"
"2807","1","-1","-1","2","3","-1"
"2820","0","0","-1","-2","4","-1"
"2828","-2","0","-1","-2","0","0"
"2840","-1","0","-1","-1","-2","0"
"2848","-2","-1","-1","-1","0","-1"
"2860","0","-1","-1","2","-2","0"
"2869","-1","-3","-1","0","1","-2"
"2877","1","0","-1","1","3","-1"
"2889","0","0","-1","-2","4","1"
"2898","0","-1","-1","-5","2","0"
"2910","0","-1","-1","0","1","-1"
"2918","0","-1","-1","2","1","2"
"2930","0","-1","-1","-1","0","-2"
"2938","-1","0","-1","-1","1","-1"
"2950","2","0","-1","2","1","-2"
"2959","-1","0","-1","2","3","0"
"2967","0","0","-1","-3","0","-2"
"2979","0","0","-1","1","-1","-2"
"2988","-1","0","-1","0","0","0"
"3000","0","0","-1","2","1","-1"
"3005","-1","0","-1","1","0","0"
