Timer,AX,AY,AZ,GX,GY,GZ
"1008","1","3","-1","-1","0","0"
"1020","1","6","-1","1","0","3"
"1029","2","4","-1","-1","2","-1"
"1041","0","5","-1","-3","0","3"
"1049","1","2","-1","1","-1","1"
"1061","1","4","-1","-3","-1","1"
"1069","0","3","-1","-3","-1","-4"
"1082","1","3","-1","-1","-2","-1"
"1090","-1","4","-1","-3","2","1"
"1098","1","6","-1","0","2","1"
"1110","2","5","-1","2","1","1"
"1119","0","6","-1","1","2","2"
"1131","4","4","-1","1","1","1"
"1139","0","3","-1","3","-2","1"
"1151","3","5","-1","2","-2","-1"
"1159","2","5","-1","1","0","1"
"1172","1","5","-1","0","0","0"
"1180","2","5","-1","-2","1","4"
"1188","3","6","-1","0","1","1"
"1201","0","5","-1","-2","-2","1"
"1209","2","4","-1","-3","1","0"
"1221","2","5","-1","1","0","0"
"1229","2","4","-1","0","-1","-2"
"1241","0","5","-1","-3","0","-1"
"1250","2","6","-1","-1","0","1"
"1262","2","5","-1","0","0","1"
"1270","3","5","-1","0","-1","1"
"1278","-1","5","-1","1","0","2"
"1291","1","3","-1","-1","-3","0"
"1299","0","4","-1","0","0","0"
"1311","1","6","-1","0","0","0"
"1320","1","5","-1","1","1","1"
"1331","1","5","-1","-4","2","2"
"1340","0","6","-1","-4","0","1"
"1352","2","4","-1","-1","0","-1"
"1360","0","5","-1","0","2","1"
"1368","2","6","-1","1","-2","0"
"1381","1","4","-1","-1","-2","0"
"1389","-1","5","-1","-3","0","-2"
"1401","1","4","-1","-2","0","0"
"1409","1","5","-1","1","1","1"
"1422","1","5","-1","-1","0","3"
"1430","2","3","-1","1","0","2"
"1442","1","4","-1","-2","0","3"
"1451","3","6","-1","0","0","2"
"1459","2","4","-1","3","2","1"
"1471","3","2","-1","1","-1","-1"
"1479","2","5","-1","-2","-3","0"
"1491","1","4","-1","-1","1","-1"
"1499","0","6","-1","2","0","-2"
"1512","1","5","-1","1","0","0"
"1520","1","5","-1","-1","1","0"
"1528","1","2","-1","3","2","0"
"1540","2","5","-1","-3","2","1"
"1549","0","6","-1","2","1","0"
"1561","2","5","-1","4","0","1"
"1569","0","5","-1","2","0","0"
"1582","3","3","-1","4","1","0"
"1590","0","4","-1","0","-1","1"
"1602","2","6","-1","1","-3","-1"
"1610","0","3","-1","3","1","2"
"1622","3","3","-1","-1","2","2"
"1631","2","5","-1","0","-3","0"
"1639","3","4","-1","1","1","1"
"1651","0","5","-1","-1","0","-1"
"1659","1","5","-1","-3","1","-1"
"1672","0","4","-1","-1","0","0"
"1680","1","5","-1","-2","1","-1"
"1692","0","5","-1","-3","2","1"
"1700","3","4","-1","-1","0","-1"
"1712","1","7","-1","0","-1","-1"
"1721","1","4","-1","-1","0","1"
"1733","1","3","-1","-1","-3","-1"
"1741","1","3","-1","-1","-2","-1"
"1749","1","5","-1","-3","2","0"
"1762","2","5","-1","0","1","3"
"1770","1","4","-1","0","1","0"
"1782","3","4","-1","0","-1","-1"
"1790","2","5","-1","-1","-3","0"
"1802","1","2","-1","2","0","0"
"1811","0","5","-1","3","0","-1"
"1819","3","6","-1","1","-3","3"
"1831","2","4","-1","-1","-1","2"
"1840","1","5","-1","-1","-1","-2"
"1852","4","4","-1","1","-1","2"
"1860","3","4","-1","0","2","-2"
"1872","1","6","-1","0","1","1"
"1880","0","3","-1","0","0","0"
"1893","1","5","-1","1","0","0"
"1901","2","4","-1","-2","-1","0"
"1913","2","3","-1","0","0","1"
"1922","2","6","-1","-2","-2","1"
"1930","1","6","-1","1","-1","2"
"1942","3","5","-1","-1","0","2"
"1950","2","4","-1","-4","1","2"
"1962","2","5","-1","0","1","1"
"1971","1","6","-1","-1","1","1"
"1983","2","4","-1","-2","3","2"
"1991","2","4","-1","-2","-1","0"
"2003","0","4","-1","-1","-1","-2"
"2011","3","5","-1","0","1","1"
"2020","1","6","-1","0","-4","0"
"2032","1","2","-1","-3","-1","0"
"2040","1","3","-1","1","-2","0"
"2053","2","5","-1","-3","-2","2"
"2061","1","4","-1","3","-1","2"
"2073","4","3","-1","1","-1","1"
"2081","0","6","-1","-2","0","-1"
"2093","3","4","-1","-2","-1","1"
"2102","0","5","-1","-2","-1","2"
"2110","4","4","-1","-2","-1","2"
"2122","1","4","-1","-1","0","0"
"2130","2","4","-1","-4","-1","-1"
"2143","2","5","-1","1","1","-1"
"2151","1","4","-1","1","0","-1"
"2163","0","5","-1","2","0","1"
"2171","2","6","-1","-1","-1","0"
"2183","0","5","-1","0","1","0"
"2192","2","4","-1","-2","-2","0"
"2204","0","4","-1","3","-4","-1"
"2212","1","3","-1","1","-4","0"
"2221","1","4","-1","-2","-1","0"
"2233","1","3","-1","0","1","-1"
"2241","1","4","-1","-3","-1","-2"
"2253","1","6","-1","3","-2","0"
"2262","3","5","-1","3","-2","0"
"2274","4","4","-1","2","-1","0"
"2282","2","5","-1","1","0","-2"
"2294","0","3","-1","0","1","0"
"2302","1","2","-1","0","-3","-3"
"2311","1","4","-1","0","-3","-3"
"2323","2","4","-1","0","-1","1"
"2331","0","4","-1","3","1","-1"
"2344","0","6","-1","-2","1","-1"
"2352","0","4","-1","0","2","0"
"2364","2","4","-1","0","2","0"
"2372","3","5","-1","0","-3","0"
"2384","1","5","-1","-3","-1","0"
"2392","0","4","-1","2","-1","-2"
"2405","1","5","-1","-1","-3","0"
"2413","1","5","-1","-1","-3","0"
"2421","2","5","-1","0","0","0"
"2434","0","6","-1","1","-1","-1"
"2441","0","8","-1","-2","-2","-1"
"2454","1","5","-1","0","1","-1"
"2462","1","5","-1","0","1","-1"
"2474","1","5","-1","-3","-2","1"
"2482","1","6","-1","-1","0","0"
"2495","0","6","-1","-1","0","-2"
"2503","1","5","-1","1","2","0"
"2511","1","5","-1","1","2","0"
"2523","1","4","-1","0","-2","0"
"2532","1","5","-1","-2","0","-1"
"2544","2","5","-1","2","0","-1"
"2552","2","5","-1","-2","0","0"
"2561","2","5","-1","-2","0","0"
"2573","0","6","-1","0","-1","1"
"2585","1","4","-1","4","1","-2"
"2593","1","3","-1","4","1","-2"
"2605","0","6","-1","-3","0","-1"
"2609","0","6","-1","-3","0","-1"
"2622","2","3","-1","-1","1","-2"
"2634","1","5","-1","1","0","-1"
"2643","2","3","-1","3","-1","0"
"2655","1","5","-1","3","-1","0"
"2663","1","5","-1","1","2","0"
"2675","-1","5","-1","-2","-1","-1"
"2683","3","3","-1","0","0","-3"
"2695","2","4","-1","0","0","-3"
"2704","1","3","-1","3","-2","-2"
"2712","1","3","-1","3","-1","0"
"2724","1","5","-1","2","-1","-1"
"2732","1","4","-1","2","-1","-1"
"2745","0","3","-1","-2","-1","-1"
"2753","2","4","-1","0","0","0"
"2761","2","4","-1","0","1","-2"
"2773","2","5","-1","0","-2","-2"
"2786","0","4","-1","-1","1","-1"
"2794","3","3","-1","-1","-2","1"
"2806","1","4","-1","0","1","-1"
"2810","1","4","-1","-1","0","0"
"2822","0","5","-1","1","0","0"
"2835","3","4","-1","-1","0","0"
"2843","1","4","-1","4","-2","-1"
"2855","0","4","-1","2","0","0"
"2863","0","4","-1","2","0","1"
"2876","3","6","-1","-1","-1","-1"
"2884","0","6","-1","-3","2","0"
"2896","2","4","-1","1","-2","-1"
"2905","0","5","-1","-4","-1","0"
"2913","0","5","-1","-1","0","0"
"2925","1","4","-1","-1","-1","-4"
"2933","2","5","-1","-1","1","-1"
"2946","2","3","-1","0","1","-1"
"2954","2","4","-1","-2","0","2"
"2962","2","4","-1","0","0","-1"
"2974","1","3","-1","-1","-1","0"
"2986","0","4","-1","0","0","0"
"2994","0","5","-1","-1","-1","-2"
"3006","0","2","-1","-1","0","0"
"3011","0","2","-1","2","0","-1"
