Timer,AX,AY,AZ,GX,GY,GZ,A
"4.27273","-1.39959636730575","1.08879919273461","-1.12865792129162","-1.94954591321897","1.99798183652876","0","265.5"
"8.54545","-0.399596367305752","-0.911200807265389","-0.128657921291623","-1.94954591321897","1.99798183652876","0","265.5"
"12.81818","-0.399596367305752","-0.911200807265389","-0.128657921291623","2.05045408678103","-1.00201816347124","0","265.5"
"17.09091","0.600403632694248","-0.911200807265389","-2.12865792129162","2.05045408678103","-1.00201816347124","0","265.5"
"21.36364","0.600403632694248","-0.911200807265389","-2.12865792129162","0.0504540867810293","-1.00201816347124","0","265.5"
"25.63636","0.600403632694248","0.0887991927346115","0.871342078708377","0.0504540867810293","-1.00201816347124","0","265.5"
"29.90909","0.600403632694248","0.0887991927346115","0.871342078708377","0.0504540867810293","-0.00201816347124117","0","265.5"
"34.18182","-0.399596367305752","1.08879919273461","-1.12865792129162","0.0504540867810293","-0.00201816347124117","0","265.5"
"38.45455","-0.399596367305752","1.08879919273461","-1.12865792129162","0.0504540867810293","2.99798183652876","0","265.5"
"42.72727","-0.399596367305752","1.08879919273461","-1.12865792129162","0.0504540867810293","2.99798183652876","0","265.5"
"47","-0.399596367305752","1.08879919273461","-1.12865792129162","1.05045408678103","-0.00201816347124117","0","265.5"
"51.27273","-2.39959636730575","1.08879919273461","0.871342078708377","1.05045408678103","-0.00201816347124117","0","265.5"
"55.54545","-2.39959636730575","1.08879919273461","0.871342078708377","1.05045408678103","0.997981836528759","0","265.5"
"59.81818","0.600403632694248","1.08879919273461","-3.12865792129162","1.05045408678103","0.997981836528759","0","265.5"
"64.09091","0.600403632694248","1.08879919273461","-3.12865792129162","2.05045408678103","0.997981836528759","0","265.5"
"68.36364","0.600403632694248","0.0887991927346115","-0.128657921291623","2.05045408678103","0.997981836528759","0","265.5"
"72.63636","0.600403632694248","0.0887991927346115","-0.128657921291623","1.05045408678103","0.997981836528759","0","265.5"
"76.90909","0.600403632694248","0.0887991927346115","-1.12865792129162","1.05045408678103","0.997981836528759","0","265.5"
"81.18182","0.600403632694248","0.0887991927346115","-1.12865792129162","-0.949545913218971","-1.00201816347124","0","265.5"
"85.45455","0.600403632694248","0.0887991927346115","-1.12865792129162","-0.949545913218971","-1.00201816347124","0","265.5"
"89.72727","0.600403632694248","0.0887991927346115","-1.12865792129162","1.05045408678103","-0.00201816347124117","0","265.5"
"94","0.600403632694248","0.0887991927346115","-1.12865792129162","1.05045408678103","-0.00201816347124117","0","265.5"
"104","0.600403632694248","0.0887991927346115","-1.12865792129162","-1.94954591321897","1.99798183652876","0","265.5"
"108","-1.39959636730575","1.08879919273461","-0.128657921291623","-1.94954591321897","1.99798183652876","0","265.5"
"112","-1.39959636730575","1.08879919273461","-0.128657921291623","0.0504540867810293","-1.00201816347124","0","265.5"
"116","0.600403632694248","1.08879919273461","1.87134207870838","0.0504540867810293","-1.00201816347124","0","265.5"
"120","0.600403632694248","1.08879919273461","1.87134207870838","-0.949545913218971","-0.00201816347124117","0","265.5"
"124","0.600403632694248","1.08879919273461","-0.128657921291623","-0.949545913218971","-0.00201816347124117","0","265.5"
"128","0.600403632694248","1.08879919273461","-0.128657921291623","-1.94954591321897","-1.00201816347124","0","265.5"
"132","0.600403632694248","1.08879919273461","-0.128657921291623","-1.94954591321897","-1.00201816347124","0","265.5"
"136","0.600403632694248","1.08879919273461","-0.128657921291623","-2.94954591321897","-3.00201816347124","0","265.5"
"140","-0.399596367305752","0.0887991927346115","3.87134207870838","-2.94954591321897","-3.00201816347124","0","265.5"
"144","-0.399596367305752","0.0887991927346115","3.87134207870838","-1.94954591321897","2.99798183652876","0","265.5"
"148","0.600403632694248","0.0887991927346115","-1.12865792129162","-1.94954591321897","2.99798183652876","0","265.5"
"152","0.600403632694248","0.0887991927346115","-1.12865792129162","-0.949545913218971","0.997981836528759","0","265.5"
