Timer,AX,AY,AZ,GX,GY,GZ,A
"4.7","3","122","-34","-237","4","-4","0"
"9.4","31","97","-336","-308","-2","-1","0"
"14.1","32","72","-332","-363","-13","-17","0"
"18.8","32","36","-327","-418","-24","-24","0"
"23.5","32","0","-322","-447","-37","-31","0"
"28.2","29","-25","-318","-476","-5","-38","0"
"32.9","26","-5","-314","-471","-59","-42","0"
"37.6","35","-69","-305","-466","-68","-46","0"
"42.3","44","-88","-296","-432","-86","-52","0"
"47","54","-89","-291","-398","-104","-58","0"
"51.7","64","-9","-286","-337","-117","-62","0"
"56.4","77","-76","-283","-276","-13","-66","0"
"61.1","9","-62","-28","-203","-132","-7","0"
"65.8","102","-3","-281","-13","-134","-74","0"
"70.5","114","2","-282","-66","-127","-74","0"
"75.2","119","3","-288","-2","-12","-74","0"
"79.9","124","58","-294","35","-105","-73","0"
"84.6","127","8","-30","72","-9","-72","0"
"89.3","13","102","-306","78","-65","-62","0"
"94","127","11","-307","84","-4","-52","0"
"104.65","124","118","-308","59","-15","-41","0"
"109.3","113","114","-314","34","1","-3","0"
"113.95","102","11","-32","-7","35","-16","0"
"118.6","93","98","-319","-48","6","-2","0"
"123.25","84","86","-318","-92","72","8","0"
"127.9","79","75","-318","-136","84","18","0"
"132.55","74","64","-318","-168","86","23","0"
"137.2","7","52","-314","-20","88","28","0"
"141.85","66","4","-31","-225","78","25","0"
"146.5","67","35","-31","-25","68","22","0"
"151.15","68","3","-31","-26","54","17","0"
"155.8","74","2","-303","-27","4","12","0"
"160.45","8","1","-296","-27","26","4","0"
"165.1","83","6","-296","-27","12","-4","0"
"169.75","86","2","-296","-261","9","-11","0"
"174.4","86","5","-294","-252","6","-18","0"
"179.05","86","8","-292","-243","8","-2","0"
"183.7","89","16","-293","-234","1","-22","0"
"188.35","92","24","-294","-22","15","-16","0"
"193","94","32","-293","-206","2","-1","0"
"204.75","96","4","-292","-201","25","-4","0"
"209.5","92","58","-298","-196","3","2","0"
"214.25","88","76","-304","-197","38","8","0"
"219","86","85","-306","-198","46","14","0"
"223.75","84","94","-308","-208","5","17","0"
"228.5","84","85","-312","-218","54","2","0"
"233.25","84","76","-316","-233","54","2","0"
"238","81","52","-316","-248","54","2","0"
"242.75","78","28","-316","-26","46","9","0"
"247.5","75","-3","-313","-272","38","-2","0"
"252.25","72","-34","-31","-255","26","-14","0"
"257","73","-72","-30","-238","14","-26","0"
"261.75","74","-11","-29","-19","0","-38","0"
"266.5","76","-131","-284","-142","-14","-5","0"
"271.25","78","-152","-278","-66","-25","-56","0"
"276","81","-151","-273","1","-36","-62","0"
