Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z
0,000;0,00000;0,00000;0,00000;;0,00000;0,00000;0,00000;;0,00000;0,00000;0,00000;;1000;0;0;0
0,006;-0,00270;0,09540;-0,26757;;-0,00001;0,00029;-0,00080;;0,00000;0,00000;0,00000;;1006;-0,274925472;9,725074528;-27,27492547
0,010;-0,00270;0,09540;-0,26757;;-0,00002;0,00067;-0,00187;;0,00000;0,00000;-0,00001;;1010;-0,274925472;9,725074528;-27,27492547
0,018;0,01692;0,03654;-0,23814;;0,00004;0,00120;-0,00390;;0,00000;0,00001;-0,00003;;1018;1,725074528;3,725074528;-24,27492547
0,018;0,01692;0,03654;-0,23814;;0,00004;0,00120;-0,00390;;0,00000;0,00001;-0,00003;;1018;1,725074528;3,725074528;-24,27492547
0,026;-0,00270;0,04635;-0,24795;;0,00009;0,00153;-0,00584;;0,00000;0,00002;-0,00007;;1026;-0,274925472;4,725074528;-25,27492547
0,030;-0,00270;0,04635;-0,24795;;0,00008;0,00171;-0,00683;;0,00000;0,00003;-0,00010;;1030;-0,274925472;4,725074528;-25,27492547
0,039;-0,00270;0,07578;-0,26757;;0,00006;0,00226;-0,00915;;0,00000;0,00005;-0,00017;;1039;-0,274925472;7,725074528;-27,27492547
0,039;-0,00270;0,07578;-0,26757;;0,00006;0,00226;-0,00915;;0,00000;0,00005;-0,00017;;1039;-0,274925472;7,725074528;-27,27492547
0,047;0,01692;0,03654;-0,22833;;0,00012;0,00271;-0,01114;;0,00000;0,00007;-0,00025;;1047;1,725074528;3,725074528;-23,27492547
0,047;0,01692;0,03654;-0,22833;;0,00012;0,00271;-0,01114;;0,00000;0,00007;-0,00025;;1047;1,725074528;3,725074528;-23,27492547
0,059;0,00711;0,03654;-0,24795;;0,00026;0,00315;-0,01399;;0,00000;0,00010;-0,00040;;1059;0,725074528;3,725074528;-25,27492547
0,059;0,00711;0,03654;-0,24795;;0,00026;0,00315;-0,01399;;0,00000;0,00010;-0,00040;;1059;0,725074528;3,725074528;-25,27492547
0,067;0,00711;0,06597;-0,26757;;0,00032;0,00356;-0,01605;;0,00001;0,00013;-0,00052;;1067;0,725074528;6,725074528;-27,27492547
0,067;0,00711;0,06597;-0,26757;;0,00032;0,00356;-0,01605;;0,00001;0,00013;-0,00052;;1067;0,725074528;6,725074528;-27,27492547
0,080;-0,00270;0,07578;-0,25776;;0,00035;0,00448;-0,01947;;0,00001;0,00018;-0,00075;;1080;-0,274925472;7,725074528;-26,27492547
0,080;-0,00270;0,07578;-0,25776;;0,00035;0,00448;-0,01947;;0,00001;0,00018;-0,00075;;1080;-0,274925472;7,725074528;-26,27492547
0,088;-0,00270;0,06597;-0,24795;;0,00033;0,00505;-0,02149;;0,00001;0,00022;-0,00091;;1088;-0,274925472;6,725074528;-25,27492547
0,088;-0,00270;0,06597;-0,24795;;0,00033;0,00505;-0,02149;;0,00001;0,00022;-0,00091;;1088;-0,274925472;6,725074528;-25,27492547
0,096;0,00711;0,06597;-0,24795;;0,00034;0,00558;-0,02348;;0,00002;0,00026;-0,00109;;1096;0,725074528;6,725074528;-25,27492547
0,100;0,00711;0,06597;-0,24795;;0,00037;0,00584;-0,02447;;0,00002;0,00028;-0,00119;;1100;0,725074528;6,725074528;-25,27492547
0,108;0,00711;0,09540;-0,26757;;0,00043;0,00649;-0,02653;;0,00002;0,00033;-0,00139;;1108;0,725074528;9,725074528;-27,27492547
0,108;0,00711;0,09540;-0,26757;;0,00043;0,00649;-0,02653;;0,00002;0,00033;-0,00139;;1108;0,725074528;9,725074528;-27,27492547
0,117;0,00711;0,08559;-0,26757;;0,00049;0,00730;-0,02894;;0,00003;0,00039;-0,00164;;1117;0,725074528;8,725074528;-27,27492547
0,120;0,00711;0,08559;-0,26757;;0,00051;0,00756;-0,02974;;0,00003;0,00042;-0,00173;;1120;0,725074528;8,725074528;-27,27492547
0,129;-0,00270;0,06597;-0,25776;;0,00053;0,00824;-0,03210;;0,00003;0,00049;-0,00201;;1129;-0,274925472;6,725074528;-26,27492547
0,129;-0,00270;0,06597;-0,25776;;0,00053;0,00824;-0,03210;;0,00003;0,00049;-0,00201;;1129;-0,274925472;6,725074528;-26,27492547
0,137;-0,00270;0,06597;-0,25776;;0,00051;0,00877;-0,03417;;0,00004;0,00056;-0,00227;;1137;-0,274925472;6,725074528;-26,27492547
0,137;-0,00270;0,06597;-0,25776;;0,00051;0,00877;-0,03417;;0,00004;0,00056;-0,00227;;1137;-0,274925472;6,725074528;-26,27492547
0,149;0,01692;0,07578;-0,25776;;0,00060;0,00962;-0,03726;;0,00004;0,00067;-0,00270;;1149;1,725074528;7,725074528;-26,27492547
0,150;0,01692;0,07578;-0,25776;;0,00061;0,00969;-0,03752;;0,00004;0,00068;-0,00274;;1150;1,725074528;7,725074528;-26,27492547
0,158;-0,00270;0,06597;-0,27738;;0,00067;0,01026;-0,03966;;0,00005;0,00076;-0,00305;;1158;-0,274925472;6,725074528;-28,27492547
0,158;-0,00270;0,06597;-0,27738;;0,00067;0,01026;-0,03966;;0,00005;0,00076;-0,00305;;1158;-0,274925472;6,725074528;-28,27492547
0,170;0,00711;0,04635;-0,23814;;0,00070;0,01093;-0,04275;;0,00006;0,00088;-0,00354;;1170;0,725074528;4,725074528;-24,27492547
0,170;0,00711;0,04635;-0,23814;;0,00070;0,01093;-0,04275;;0,00006;0,00088;-0,00354;;1170;0,725074528;4,725074528;-24,27492547
0,178;0,01692;0,03654;-0,24795;;0,00079;0,01127;-0,04470;;0,00006;0,00097;-0,00389;;1178;1,725074528;3,725074528;-25,27492547
0,178;0,01692;0,03654;-0,24795;;0,00079;0,01127;-0,04470;;0,00006;0,00097;-0,00389;;1178;1,725074528;3,725074528;-25,27492547
0,186;-0,01251;0,05616;-0,24795;;0,00081;0,01164;-0,04668;;0,00007;0,00106;-0,00426;;1186;-1,274925472;5,725074528;-25,27492547
0,190;-0,01251;0,05616;-0,24795;;0,00076;0,01186;-0,04767;;0,00007;0,00111;-0,00445;;1190;-1,274925472;5,725074528;-25,27492547
0,199;-0,01251;0,05616;-0,23814;;0,00065;0,01237;-0,04986;;0,00008;0,00122;-0,00489;;1199;-1,274925472;5,725074528;-24,27492547
0,199;-0,01251;0,05616;-0,23814;;0,00065;0,01237;-0,04986;;0,00008;0,00122;-0,00489;;1199;-1,274925472;5,725074528;-24,27492547
0,207;-0,00270;0,04635;-0,25776;;0,00059;0,01278;-0,05184;;0,00008;0,00132;-0,00529;;1207;-0,274925472;4,725074528;-26,27492547
0,211;-0,00270;0,04635;-0,25776;;0,00058;0,01296;-0,05287;;0,00009;0,00137;-0,00550;;1211;-0,274925472;4,725074528;-26,27492547
0,219;-0,00270;0,06597;-0,24795;;0,00056;0,01341;-0,05490;;0,00009;0,00148;-0,00593;;1219;-0,274925472;6,725074528;-25,27492547
0,219;-0,00270;0,06597;-0,24795;;0,00056;0,01341;-0,05490;;0,00009;0,00148;-0,00593;;1219;-0,274925472;6,725074528;-25,27492547
0,227;-0,00270;0,08559;-0,25776;;0,00053;0,01402;-0,05692;;0,00009;0,00159;-0,00638;;1227;-0,274925472;8,725074528;-26,27492547
0,227;-0,00270;0,08559;-0,25776;;0,00053;0,01402;-0,05692;;0,00009;0,00159;-0,00638;;1227;-0,274925472;8,725074528;-26,27492547
0,236;-0,00270;0,08559;-0,25776;;0,00051;0,01479;-0,05924;;0,00010;0,00172;-0,00690;;1236;-0,274925472;8,725074528;-26,27492547
0,236;-0,00270;0,08559;-0,25776;;0,00051;0,01479;-0,05924;;0,00010;0,00172;-0,00690;;1236;-0,274925472;8,725074528;-26,27492547
0,248;-0,00270;0,04635;-0,24795;;0,00048;0,01558;-0,06227;;0,00010;0,00190;-0,00763;;1248;-0,274925472;4,725074528;-25,27492547
0,248;-0,00270;0,04635;-0,24795;;0,00048;0,01558;-0,06227;;0,00010;0,00190;-0,00763;;1248;-0,274925472;4,725074528;-25,27492547
0,260;-0,00270;0,08559;-0,27738;;0,00044;0,01637;-0,06542;;0,00011;0,00209;-0,00840;;1260;-0,274925472;8,725074528;-28,27492547
0,260;-0,00270;0,08559;-0,27738;;0,00044;0,01637;-0,06542;;0,00011;0,00209;-0,00840;;1260;-0,274925472;8,725074528;-28,27492547
