Timer,AX,AY,AZ,GX,GY,GZ
"1005","2.72507319270354","6.72505509258018","-27.2748641035664","0.0645907788178162","-0.043391808214684","-1.05299700743336"
"1006","2.72507425762158","6.72506966071269","-27.2749092274127","-3.38053823959689","-0.0433918380887907","-1.05299752278246"
"1013","-2.64151919127657","3.25945449989797","-25.5595720235317","-2.36977194083758","-0.0433918469427608","-1.0529976418544"
"1017","-0.775512167929904","4.33171336013929","-26.0701366023413","-2.06687984085096","-3.34530932882981","0.697059549715338"
"1025","3.19610211223867","4.61946534781305","-26.2162719437982","-1.97522735081741","-2.49845520476926","0.134513944005444"
"1025","2.03625584533204","4.69672003053181","-26.2581258886713","-1.94746945805837","-2.2024789452393","3.49388063010955"
"1033","0.00244199599879469","9.91200492880524","-24.5565352840882","-1.93906201156694","-2.09900880039043","2.33372187490422"
"1037","0.572208746181033","8.31223393773641","-25.0691629699227","-0.239402879198324","-0.412437153918207","-3.20631779524451"
"1045","4.26965701437986","4.41968968565951","-23.5024122904747","-0.724597576289399","-0.822809053542662","-1.5913277097072"
"1045","3.05181571244737","5.37459743901367","-24.0536609678101","0.825555678909869","-7.56786912044035","-4.68758018844537"
"1054","1.00573353448397","3.89946210451651","-20.7843938371397","0.295077552804308","-5.92595328687842","-3.46164330812457"
"1058","1.57290503861719","4.50340944545438","-21.8480049338008","1.83151502731539","1.24965658111831","3.84484091195533"
"1066","-1.88403516020119","9.86010370618838","-34.1476945973087","1.2968825642994","-0.24173832031125","1.67146196697525"
"1066","-0.615316749313769","8.29829921011024","-30.6705920710136","-2.25927608662067","-5.71432747832219","-2.37188276926977"
"1074","-0.34693188805199","0.952919698183883","-24.5339395756608","-1.33639169982375","-4.6275537151851","-1.38271895333102"
"1074","-0.290157718830214","2.9807907555093","-25.7762694096383","-1.05686165637556","2.35397756564751","0.614572000653663"
"1086","-2.06660757061944","5.25675937744336","-26.1320995771759","-0.972195531010348","0.794732468731523","0.113894739149835"
"1086","-1.44239800837109","4.86782427676511","-26.2340170427853","2.44767399018434","1.90001614258101","-1.76127457622612"
"1095","2.26656709957356","6.49491514292162","-26.2632084119942","1.48350934456122","1.28642514624089","-1.23006690507011"
"1095","1.0511620714588","5.93176568063701","-26.2715694522849","-0.505636578471762","-2.22888396901682","0.652735012718891"
"1103","-0.99440473681762","5.780568135048","-22.846807545984","-0.108123795987717","-1.45784186002809","0.123435492166142"
"1107","-0.427124211312329","5.73997376477301","-23.865881571604","-1.6848347964165","-1.1882842612295","-0.00888938797204509"
"1115","-0.307121613550897","5.72907475916017","-27.5849231302469","-1.16240067656404","-1.09404647807475","-0.0419706080065919"
"1115","-0.281736248071154","5.72614853262816","-26.6501371697864","0.692950640310725","-1.06110079294658","-1.80024091301523"
"1123","-3.85328595866793","5.72536288281562","-21.241659193642","0.254913158733716","-1.04958292683993","-1.23980848926739"
"1127","-2.60881205913461","5.72515194712038","-22.6925539787943","-1.57487548062529","-1.04555626176575","-2.84970038333043"
"1136","3.01982371624944","5.72509531391458","-28.2488566988473","-1.12909538636694","-1.04414853298426","-2.25217335684619"
"1136","1.21050607626414","5.72508010871189","-26.8403021215469","-0.994074216977713","3.90753864079954","1.39720839977487"
"1144","2.61622264932125","2.26204731269704","-24.723283243216","-0.953178007348695","2.63865668092523","0.309553838930137"
"1144","1.91358812001653","3.33227272509903","-25.1169231916787","0.756321548577028","-1.10574324089863","5.28764019871895"
"1156","-3.60042688297465","5.35112724011549","-25.229670197329","0.274107407758246","-0.414791657453055","3.53216178866616"
"1156","-1.76686234956336","4.89316069307034","-25.261963381323","3.52227604452655","-0.173233839081817","-2.15670781384704"
"1164","0.409470002621745","9.96474632058548","-32.1255262271417","2.50610536611055","-0.0887848255557233","-0.578925214475341"
"1164","-0.130148362345332","8.32639424974088","-30.0913992590353","2.19832008124485","-0.0592613105081988","1.56552043536758"
"1176","1.54416056410214","2.69197716978745","-26.0816245563382","2.10509579954492","-0.0489398407317392","1.10163184782832"
"1177","0.898344096931666","4.17921707612116","-26.9331382484138","0.379746730431192","-6.64692481042269","-2.5143402990565"
"1185","0.761727995632336","4.57851963893893","-23.7498735203494","0.857160253563232","-4.95359128765539","-1.41833333577771"
"1185","0.732828207406121","4.68572664434124","-24.8381175675221","-0.695349820049147","2.23999429011863","0.605668405041993"
"1193","-1.0617451247284","2.98299582932216","-25.1498142289373","-0.165585544630878","0.754883726754174","0.111668840246918"
"1197","-0.441369405921042","3.52583705128615","-25.2390909026667","-3.39935184522282","1.88608495636259","1.73816894904815"
"1205","-0.310135043911722","12.3291539100014","-26.9782400199911","-2.37881888078841","1.28155478045714","1.14479397624846"
"1205","-0.282373709530192","9.69271809894745","-26.4763699890744","-0.37259970477614","2.72060837250515","0.996450233048534"
"1213","3.30041866101885","3.79032986405454","-28.0462018886997","-0.764941214221677","2.22370389257177","0.959364297248553"
