Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z
0.246;-0.02088;0.03798;-0.25632;;-0.00036;0.01170;-0.06189;;0.00004;0.00144;-0.00745;;1246;-2.128128128;3.871871872;-26.12812813
0.255;-0.01107;0.04779;-0.27594;;-0.00050;0.01208;-0.06428;;0.00003;0.00155;-0.00802;;1255;-1.128128128;4.871871872;-28.12812813
0.255;-0.01107;0.04779;-0.27594;;-0.00050;0.01208;-0.06428;;0.00003;0.00155;-0.00802;;1255;-1.128128128;4.871871872;-28.12812813
0.263;-0.00126;0.04779;-0.26613;;-0.00055;0.01247;-0.06645;;0.00003;0.00165;-0.00854;;1263;-0.128128128;4.871871872;-27.12812813
0.263;-0.00126;0.04779;-0.26613;;-0.00055;0.01247;-0.06645;;0.00003;0.00165;-0.00854;;1263;-0.128128128;4.871871872;-27.12812813
0.275;-0.01107;0.03798;-0.25632;;-0.00062;0.01298;-0.06958;;0.00002;0.00180;-0.00936;;1275;-1.128128128;3.871871872;-26.12812813
0.275;-0.01107;0.03798;-0.25632;;-0.00062;0.01298;-0.06958;;0.00002;0.00180;-0.00936;;1275;-1.128128128;3.871871872;-26.12812813
0.283;0.00855;0.04779;-0.25632;;-0.00063;0.01333;-0.07163;;0.00002;0.00191;-0.00992;;1283;0.871871872;4.871871872;-26.12812813
0.283;0.00855;0.04779;-0.25632;;-0.00063;0.01333;-0.07163;;0.00002;0.00191;-0.00992;;1283;0.871871872;4.871871872;-26.12812813
0.295;0.00855;0.02817;-0.26613;;-0.00053;0.01378;-0.07477;;0.00001;0.00207;-0.01080;;1295;0.871871872;2.871871872;-27.12812813
0.296;0.00855;0.02817;-0.26613;;-0.00052;0.01381;-0.07504;;0.00001;0.00208;-0.01088;;1296;0.871871872;2.871871872;-27.12812813
0.304;-0.00126;0.03798;-0.24651;;-0.00049;0.01407;-0.07709;;0.00001;0.00219;-0.01148;;1304;-0.128128128;3.871871872;-25.12812813
0.304;-0.00126;0.03798;-0.24651;;-0.00049;0.01407;-0.07709;;0.00001;0.00219;-0.01148;;1304;-0.128128128;3.871871872;-25.12812813
0.312;-0.00126;0.05760;-0.27594;;-0.00050;0.01446;-0.07918;;0.00000;0.00231;-0.01211;;1312;-0.128128128;5.871871872;-28.12812813
0.312;-0.00126;0.05760;-0.27594;;-0.00050;0.01446;-0.07918;;0.00000;0.00231;-0.01211;;1312;-0.128128128;5.871871872;-28.12812813
0.324;0.01836;0.02817;-0.25632;;-0.00040;0.01497;-0.08237;;0.00000;0.00248;-0.01308;;1324;1.871871872;2.871871872;-26.12812813
0.324;0.01836;0.02817;-0.25632;;-0.00040;0.01497;-0.08237;;0.00000;0.00248;-0.01308;;1324;1.871871872;2.871871872;-26.12812813
0.332;-0.03069;0.03798;-0.25632;;-0.00045;0.01524;-0.08442;;-0.00001;0.00260;-0.01375;;1332;-3.128128128;3.871871872;-26.12812813
0.333;-0.03069;0.03798;-0.25632;;-0.00048;0.01527;-0.08468;;-0.00001;0.00262;-0.01383;;1333;-3.128128128;3.871871872;-26.12812813
0.345;0.00855;0.06741;-0.27594;;-0.00061;0.01591;-0.08787;;-0.00001;0.00281;-0.01486;;1345;0.871871872;6.871871872;-28.12812813
0.345;0.00855;0.06741;-0.27594;;-0.00061;0.01591;-0.08787;;-0.00001;0.00281;-0.01486;;1345;0.871871872;6.871871872;-28.12812813
0.353;0.00855;0.03798;-0.27594;;-0.00055;0.01633;-0.09008;;-0.00002;0.00294;-0.01558;;1353;0.871871872;3.871871872;-28.12812813
0.353;0.00855;0.03798;-0.27594;;-0.00055;0.01633;-0.09008;;-0.00002;0.00294;-0.01558;;1353;0.871871872;3.871871872;-28.12812813
0.361;-0.02088;0.02817;-0.25632;;-0.00060;0.01659;-0.09221;;-0.00002;0.00307;-0.01631;;1361;-2.128128128;2.871871872;-26.12812813
0.365;-0.02088;0.02817;-0.25632;;-0.00068;0.01670;-0.09323;;-0.00002;0.00313;-0.01668;;1365;-2.128128128;2.871871872;-26.12812813
0.373;-0.02088;0.03798;-0.26613;;-0.00085;0.01697;-0.09532;;-0.00003;0.00327;-0.01743;;1373;-2.128128128;3.871871872;-27.12812813
0.374;-0.02088;0.03798;-0.26613;;-0.00087;0.01701;-0.09559;;-0.00003;0.00329;-0.01753;;1374;-2.128128128;3.871871872;-27.12812813
0.382;-0.00126;0.04779;-0.25632;;-0.00096;0.01735;-0.09768;;-0.00004;0.00342;-0.01830;;1382;-0.128128128;4.871871872;-26.12812813
0.385;-0.00126;0.04779;-0.25632;;-0.00096;0.01749;-0.09845;;-0.00004;0.00348;-0.01859;;1385;-0.128128128;4.871871872;-26.12812813
0.394;0.01836;0.04779;-0.27594;;-0.00088;0.01792;-0.10084;;-0.00005;0.00364;-0.01949;;1394;1.871871872;4.871871872;-28.12812813
0.394;0.01836;0.04779;-0.27594;;-0.00088;0.01792;-0.10084;;-0.00005;0.00364;-0.01949;;1394;1.871871872;4.871871872;-28.12812813
0.402;0.00855;0.03798;-0.27594;;-0.00077;0.01827;-0.10305;;-0.00006;0.00378;-0.02031;;1402;0.871871872;3.871871872;-28.12812813
0.402;0.00855;0.03798;-0.27594;;-0.00077;0.01827;-0.10305;;-0.00006;0.00378;-0.02031;;1402;0.871871872;3.871871872;-28.12812813
0.414;-0.03069;0.04779;-0.25632;;-0.00091;0.01878;-0.10624;;-0.00007;0.00400;-0.02156;;1414;-3.128128128;4.871871872;-26.12812813
0.414;-0.03069;0.04779;-0.25632;;-0.00091;0.01878;-0.10624;;-0.00007;0.00400;-0.02156;;1414;-3.128128128;4.871871872;-26.12812813
0.423;-0.01107;0.03798;-0.26613;;-0.00110;0.01917;-0.10859;;-0.00008;0.00417;-0.02253;;1423;-1.128128128;3.871871872;-27.12812813
0.423;-0.01107;0.03798;-0.26613;;-0.00110;0.01917;-0.10859;;-0.00008;0.00417;-0.02253;;1423;-1.128128128;3.871871872;-27.12812813
0.435;-0.00126;0.02817;-0.24651;;-0.00117;0.01956;-0.11167;;-0.00009;0.00441;-0.02385;;1435;-0.128128128;2.871871872;-25.12812813
0.435;-0.00126;0.02817;-0.24651;;-0.00117;0.01956;-0.11167;;-0.00009;0.00441;-0.02385;;1435;-0.128128128;2.871871872;-25.12812813
0.443;0.00855;0.04779;-0.25632;;-0.00114;0.01987;-0.11368;;-0.00010;0.00456;-0.02475;;1443;0.871871872;4.871871872;-26.12812813
0.443;0.00855;0.04779;-0.25632;;-0.00114;0.01987;-0.11368;;-0.00010;0.00456;-0.02475;;1443;0.871871872;4.871871872;-26.12812813
0.455;-0.00126;0.05760;-0.25632;;-0.00110;0.02050;-0.11676;;-0.00011;0.00481;-0.02613;;1455;-0.128128128;5.871871872;-26.12812813
0.455;-0.00126;0.05760;-0.25632;;-0.00110;0.02050;-0.11676;;-0.00011;0.00481;-0.02613;;1455;-0.128128128;5.871871872;-26.12812813
0.464;-0.00126;0.04779;-0.25632;;-0.00111;0.02098;-0.11906;;-0.00012;0.00499;-0.02720;;1464;-0.128128128;4.871871872;-26.12812813
0.464;-0.00126;0.04779;-0.25632;;-0.00111;0.02098;-0.11906;;-0.00012;0.00499;-0.02720;;1464;-0.128128128;4.871871872;-26.12812813
0.472;-0.00126;0.03798;-0.25632;;-0.00112;0.02132;-0.12111;;-0.00013;0.00516;-0.02816;;1472;-0.128128128;3.871871872;-26.12812813
0.476;-0.00126;0.03798;-0.25632;;-0.00112;0.02147;-0.12214;;-0.00014;0.00525;-0.02864;;1476;-0.128128128;3.871871872;-26.12812813
0.484;-0.01107;0.03798;-0.26613;;-0.00117;0.02177;-0.12423;;-0.00014;0.00542;-0.02963;;1484;-1.128128128;3.871871872;-27.12812813
0.484;-0.01107;0.03798;-0.26613;;-0.00117;0.02177;-0.12423;;-0.00014;0.00542;-0.02963;;1484;-1.128128128;3.871871872;-27.12812813
0.492;-0.01107;0.03798;-0.26613;;-0.00126;0.02208;-0.12636;;-0.00015;0.00559;-0.03063;;1492;-1.128128128;3.871871872;-27.12812813
0.492;-0.01107;0.03798;-0.26613;;-0.00126;0.02208;-0.12636;;-0.00015;0.00559;-0.03063;;1492;-1.128128128;3.871871872;-27.12812813
0.504;0.01836;0.04779;-0.25632;;-0.00122;0.02259;-0.12949;;-0.00017;0.00586;-0.03217;;1504;1.871871872;4.871871872;-26.12812813
0.505;0.01836;0.04779;-0.25632;;-0.00120;0.02264;-0.12975;;-0.00017;0.00589;-0.03229;;1505;1.871871872;4.871871872;-26.12812813
0.513;-0.01107;0.04779;-0.26613;;-0.00117;0.02302;-0.13184;;-0.00018;0.00607;-0.03334;;1513;-1.128128128;4.871871872;-27.12812813
0.513;-0.01107;0.04779;-0.26613;;-0.00117;0.02302;-0.13184;;-0.00018;0.00607;-0.03334;;1513;-1.128128128;4.871871872;-27.12812813
0.525;-0.01107;0.03798;-0.22689;;-0.00130;0.02354;-0.13480;;-0.00019;0.00635;-0.03494;;1525;-1.128128128;3.871871872;-23.12812813
0.525;-0.01107;0.03798;-0.22689;;-0.00130;0.02354;-0.13480;;-0.00019;0.00635;-0.03494;;1525;-1.128128128;3.871871872;-23.12812813
0.533;0.00855;0.06741;-0.25632;;-0.00131;0.02396;-0.13673;;-0.00021;0.00654;-0.03603;;1533;0.871871872;6.871871872;-26.12812813
0.533;0.00855;0.06741;-0.25632;;-0.00131;0.02396;-0.13673;;-0.00021;0.00654;-0.03603;;1533;0.871871872;6.871871872;-26.12812813
0.541;-0.01107;0.05760;-0.26613;;-0.00132;0.02446;-0.13882;;-0.00022;0.00673;-0.03713;;1541;-1.128128128;5.871871872;-27.12812813
0.545;-0.01107;0.05760;-0.26613;;-0.00137;0.02469;-0.13988;;-0.00022;0.00683;-0.03769;;1545;-1.128128128;5.871871872;-27.12812813
0.554;0.00855;0.03798;-0.23670;;-0.00138;0.02512;-0.14215;;-0.00023;0.00705;-0.03896;;1554;0.871871872;3.871871872;-24.12812813
0.554;0.00855;0.03798;-0.23670;;-0.00138;0.02512;-0.14215;;-0.00023;0.00705;-0.03896;;1554;0.871871872;3.871871872;-24.12812813
0.562;-0.02088;0.04779;-0.26613;;-0.00143;0.02546;-0.14416;;-0.00024;0.00726;-0.04010;;1562;-2.128128128;4.871871872;-27.12812813
0.566;-0.02088;0.04779;-0.26613;;-0.00151;0.02565;-0.14522;;-0.00025;0.00736;-0.04068;;1566;-2.128128128;4.871871872;-27.12812813
0.574;0.00855;0.07722;-0.23670;;-0.00156;0.02615;-0.14723;;-0.00026;0.00757;-0.04185;;1574;0.871871872;7.871871872;-24.12812813
0.574;0.00855;0.07722;-0.23670;;-0.00156;0.02615;-0.14723;;-0.00026;0.00757;-0.04185;;1574;0.871871872;7.871871872;-24.12812813
0.582;-0.00126;0.05760;-0.23670;;-0.00153;0.02669;-0.14913;;-0.00028;0.00778;-0.04304;;1582;-0.128128128;5.871871872;-24.12812813
0.582;-0.00126;0.05760;-0.23670;;-0.00153;0.02669;-0.14913;;-0.00028;0.00778;-0.04304;;1582;-0.128128128;5.871871872;-24.12812813
0.595;-0.00126;0.03798;-0.29556;;-0.00155;0.02731;-0.15259;;-0.00030;0.00813;-0.04500;;1595;-0.128128128;3.871871872;-30.12812813
0.595;-0.00126;0.03798;-0.29556;;-0.00155;0.02731;-0.15259;;-0.00030;0.00813;-0.04500;;1595;-0.128128128;3.871871872;-30.12812813
0.603;-0.01107;0.03798;-0.26613;;-0.00160;0.02762;-0.15483;;-0.00031;0.00835;-0.04623;;1603;-1.128128128;3.871871872;-27.12812813
0.603;-0.01107;0.03798;-0.26613;;-0.00160;0.02762;-0.15483;;-0.00031;0.00835;-0.04623;;1603;-1.128128128;3.871871872;-27.12812813
0.611;-0.01107;0.05760;-0.23670;;-0.00168;0.02800;-0.15684;;-0.00032;0.00857;-0.04747;;1611;-1.128128128;5.871871872;-24.12812813
0.615;-0.01107;0.05760;-0.23670;;-0.00173;0.02823;-0.15779;;-0.00033;0.00868;-0.04810;;1615;-1.128128128;5.871871872;-24.12812813
0.623;-0.00126;0.05760;-0.25632;;-0.00178;0.02869;-0.15976;;-0.00034;0.00891;-0.04937;;1623;-0.128128128;5.871871872;-26.12812813
0.623;-0.00126;0.05760;-0.25632;;-0.00178;0.02869;-0.15976;;-0.00034;0.00891;-0.04937;;1623;-0.128128128;5.871871872;-26.12812813
0.631;-0.00126;0.02817;-0.25632;;-0.00179;0.02903;-0.16181;;-0.00036;0.00914;-0.05066;;1631;-0.128128128;2.871871872;-26.12812813
0.635;-0.00126;0.02817;-0.25632;;-0.00179;0.02915;-0.16284;;-0.00036;0.00926;-0.05131;;1635;-0.128128128;2.871871872;-26.12812813
0.644;0.00855;0.03798;-0.27594;;-0.00176;0.02945;-0.16523;;-0.00038;0.00952;-0.05278;;1644;0.871871872;3.871871872;-28.12812813
0.644;0.00855;0.03798;-0.27594;;-0.00176;0.02945;-0.16523;;-0.00038;0.00952;-0.05278;;1644;0.871871872;3.871871872;-28.12812813
0.652;-0.00126;0.05760;-0.25632;;-0.00173;0.02983;-0.16736;;-0.00039;0.00976;-0.05411;;1652;-0.128128128;5.871871872;-26.12812813
0.652;-0.00126;0.05760;-0.25632;;-0.00173;0.02983;-0.16736;;-0.00039;0.00976;-0.05411;;1652;-0.128128128;5.871871872;-26.12812813
0.664;-0.00126;0.06741;-0.27594;;-0.00175;0.03058;-0.17056;;-0.00041;0.01012;-0.05614;;1664;-0.128128128;6.871871872;-28.12812813
0.664;-0.00126;0.06741;-0.27594;;-0.00175;0.03058;-0.17056;;-0.00041;0.01012;-0.05614;;1664;-0.128128128;6.871871872;-28.12812813
0.672;-0.00126;0.03798;-0.25632;;-0.00176;0.03100;-0.17269;;-0.00043;0.01037;-0.05751;;1672;-0.128128128;3.871871872;-26.12812813
0.673;-0.00126;0.03798;-0.25632;;-0.00176;0.03104;-0.17294;;-0.00043;0.01040;-0.05769;;1673;-0.128128128;3.871871872;-26.12812813
0.685;0.00855;0.04779;-0.24651;;-0.00171;0.03155;-0.17596;;-0.00045;0.01077;-0.05978;;1685;0.871871872;4.871871872;-25.12812813
0.685;0.00855;0.04779;-0.24651;;-0.00171;0.03155;-0.17596;;-0.00045;0.01077;-0.05978;;1685;0.871871872;4.871871872;-25.12812813
0.693;-0.00126;0.03798;-0.25632;;-0.00168;0.03190;-0.17797;;-0.00046;0.01103;-0.06120;;1693;-0.128128128;3.871871872;-26.12812813
0.693;-0.00126;0.03798;-0.25632;;-0.00168;0.03190;-0.17797;;-0.00046;0.01103;-0.06120;;1693;-0.128128128;3.871871872;-26.12812813
0.701;-0.01107;0.03798;-0.26613;;-0.00173;0.03220;-0.18006;;-0.00048;0.01128;-0.06263;;1701;-1.128128128;3.871871872;-27.12812813
0.705;-0.01107;0.03798;-0.26613;;-0.00178;0.03235;-0.18112;;-0.00048;0.01141;-0.06335;;1705;-1.128128128;3.871871872;-27.12812813
0.713;-0.00126;0.04779;-0.24651;;-0.00183;0.03269;-0.18318;;-0.00050;0.01167;-0.06481;;1713;-0.128128128;4.871871872;-25.12812813
0.713;-0.00126;0.04779;-0.24651;;-0.00183;0.03269;-0.18318;;-0.00050;0.01167;-0.06481;;1713;-0.128128128;4.871871872;-25.12812813
0.722;-0.02088;0.04779;-0.25632;;-0.00193;0.03312;-0.18544;;-0.00052;0.01197;-0.06647;;1722;-2.128128128;4.871871872;-26.12812813
0.725;-0.02088;0.04779;-0.25632;;-0.00199;0.03327;-0.18621;;-0.00052;0.01207;-0.06702;;1725;-2.128128128;4.871871872;-26.12812813
0.734;-0.00126;0.04779;-0.24651;;-0.00209;0.03370;-0.18847;;-0.00054;0.01237;-0.06871;;1734;-0.128128128;4.871871872;-25.12812813
0.734;-0.00126;0.04779;-0.24651;;-0.00209;0.03370;-0.18847;;-0.00054;0.01237;-0.06871;;1734;-0.128128128;4.871871872;-25.12812813
0.742;-0.00126;0.04779;-0.26613;;-0.00210;0.03408;-0.19052;;-0.00056;0.01264;-0.07023;;1742;-0.128128128;4.871871872;-27.12812813
0.742;-0.00126;0.04779;-0.26613;;-0.00210;0.03408;-0.19052;;-0.00056;0.01264;-0.07023;;1742;-0.128128128;4.871871872;-27.12812813
0.754;-0.00126;0.04779;-0.24651;;-0.00211;0.03465;-0.19360;;-0.00058;0.01305;-0.07253;;1754;-0.128128128;4.871871872;-25.12812813
0.754;-0.00126;0.04779;-0.24651;;-0.00211;0.03465;-0.19360;;-0.00058;0.01305;-0.07253;;1754;-0.128128128;4.871871872;-25.12812813
0.762;-0.01107;0.03798;-0.25632;;-0.00216;0.03500;-0.19561;;-0.00060;0.01333;-0.07409;;1762;-1.128128128;3.871871872;-26.12812813
0.763;-0.01107;0.03798;-0.25632;;-0.00217;0.03503;-0.19586;;-0.00060;0.01337;-0.07428;;1763;-1.128128128;3.871871872;-26.12812813
0.774;-0.01107;0.03798;-0.25632;;-0.00230;0.03545;-0.19868;;-0.00063;0.01376;-0.07645;;1774;-1.128128128;3.871871872;-26.12812813
0.775;-0.01107;0.03798;-0.25632;;-0.00231;0.03549;-0.19894;;-0.00063;0.01379;-0.07665;;1775;-1.128128128;3.871871872;-26.12812813
0.783;-0.01107;0.05760;-0.25632;;-0.00240;0.03587;-0.20099;;-0.00065;0.01408;-0.07825;;1783;-1.128128128;5.871871872;-26.12812813
0.783;-0.01107;0.05760;-0.25632;;-0.00240;0.03587;-0.20099;;-0.00065;0.01408;-0.07825;;1783;-1.128128128;5.871871872;-26.12812813
0.791;0.00855;0.03798;-0.27594;;-0.00241;0.03626;-0.20312;;-0.00067;0.01436;-0.07987;;1791;0.871871872;3.871871872;-28.12812813
0.795;0.00855;0.03798;-0.27594;;-0.00237;0.03641;-0.20422;;-0.00068;0.01451;-0.08068;;1795;0.871871872;3.871871872;-28.12812813
0.803;-0.02088;0.04779;-0.27594;;-0.00242;0.03675;-0.20643;;-0.00070;0.01480;-0.08233;;1803;-2.128128128;4.871871872;-28.12812813
0.803;-0.02088;0.04779;-0.27594;;-0.00242;0.03675;-0.20643;;-0.00070;0.01480;-0.08233;;1803;-2.128128128;4.871871872;-28.12812813
0.811;-0.00126;0.03798;-0.26613;;-0.00251;0.03709;-0.20860;;-0.00072;0.01510;-0.08399;;1811;-0.128128128;3.871871872;-27.12812813
0.815;-0.00126;0.03798;-0.26613;;-0.00251;0.03725;-0.20966;;-0.00073;0.01525;-0.08482;;1815;-0.128128128;3.871871872;-27.12812813
0.824;0.00855;0.03798;-0.23670;;-0.00248;0.03759;-0.21193;;-0.00075;0.01558;-0.08672;;1824;0.871871872;3.871871872;-24.12812813
0.824;0.00855;0.03798;-0.23670;;-0.00248;0.03759;-0.21193;;-0.00075;0.01558;-0.08672;;1824;0.871871872;3.871871872;-24.12812813
0.832;-0.00126;0.04779;-0.24651;;-0.00245;0.03793;-0.21386;;-0.00077;0.01589;-0.08842;;1832;-0.128128128;4.871871872;-25.12812813
0.836;-0.00126;0.04779;-0.24651;;-0.00246;0.03812;-0.21484;;-0.00078;0.01604;-0.08928;;1836;-0.128128128;4.871871872;-25.12812813
0.844;0.00855;0.05760;-0.27594;;-0.00243;0.03854;-0.21693;;-0.00080;0.01634;-0.09101;;1844;0.871871872;5.871871872;-28.12812813
0.845;0.00855;0.05760;-0.27594;;-0.00242;0.03860;-0.21721;;-0.00080;0.01638;-0.09122;;1845;0.871871872;5.871871872;-28.12812813
0.853;-0.00126;0.03798;-0.24651;;-0.00239;0.03898;-0.21930;;-0.00082;0.01669;-0.09297;;1853;-0.128128128;3.871871872;-25.12812813
0.853;-0.00126;0.03798;-0.24651;;-0.00239;0.03898;-0.21930;;-0.00082;0.01669;-0.09297;;1853;-0.128128128;3.871871872;-25.12812813
