Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;;;;
2.148;-0.01962;0.01962;-0.30411;;-0.02780;0.04214;-0.61107;;-0.03020;0.04705;-0.65397;;3148;-2;2;-31;;;;;;;;
2.148;-0.01962;0.01962;-0.30411;;-0.02780;0.04214;-0.61107;;-0.03020;0.04705;-0.65397;;3148;-2;2;-31;;;;;;;;
2.160;-0.00981;0.02943;-0.29430;;-0.02797;0.04244;-0.61466;;-0.03054;0.04755;-0.66133;;3160;-1;3;-30;;;;;;;;
2.160;-0.00981;0.02943;-0.29430;;-0.02797;0.04244;-0.61466;;-0.03054;0.04755;-0.66133;;3160;-1;3;-30;;;;;;;;
2.168;0.00000;0.01962;-0.30411;;-0.02801;0.04263;-0.61705;;-0.03076;0.04789;-0.66625;;3168;0;2;-31;;;;;;;;
2.168;0.00000;0.01962;-0.30411;;-0.02801;0.04263;-0.61705;;-0.03076;0.04789;-0.66625;;3168;0;2;-31;;;;;;;;
2.176;0.00000;0.01962;-0.30411;;-0.02801;0.04279;-0.61949;;-0.03099;0.04824;-0.67120;;3176;0;2;-31;;;;;;;;
2.177;0.00000;0.01962;-0.30411;;-0.02801;0.04281;-0.61979;;-0.03101;0.04828;-0.67182;;3177;0;2;-31;;;;;;;;
2.189;0.00981;0.01962;-0.29430;;-0.02795;0.04305;-0.62338;;-0.03135;0.04879;-0.67928;;3189;1;2;-30;;;;;;;;
2.189;0.00981;0.01962;-0.29430;;-0.02795;0.04305;-0.62338;;-0.03135;0.04879;-0.67928;;3189;1;2;-30;;;;;;;;
2.197;-0.00981;0.00981;-0.32373;;-0.02795;0.04316;-0.62585;;-0.03157;0.04914;-0.68428;;3197;-1;1;-33;;;;;;;;
2.201;-0.00981;0.00981;-0.32373;;-0.02799;0.04320;-0.62715;;-0.03168;0.04931;-0.68678;;3201;-1;1;-33;;;;;;;;
2.209;-0.00981;0.02943;-0.28449;;-0.02807;0.04336;-0.62958;;-0.03191;0.04966;-0.69181;;3209;-1;3;-29;;;;;;;;
2.209;-0.00981;0.02943;-0.28449;;-0.02807;0.04336;-0.62958;;-0.03191;0.04966;-0.69181;;3209;-1;3;-29;;;;;;;;
2.217;-0.00981;0.00981;-0.28449;;-0.02815;0.04352;-0.63186;;-0.03213;0.05001;-0.69685;;3217;-1;1;-29;;;;;;;;
2.221;-0.00981;0.00981;-0.28449;;-0.02819;0.04356;-0.63300;;-0.03225;0.05018;-0.69938;;3221;-1;1;-29;;;;;;;;
2.225;-0.00981;0.00981;-0.28449;;-0.02823;0.04360;-0.63413;;-0.03236;0.05035;-0.70192;;3225;-1;1;-29;;;;;;;;
2.226;-0.00981;0.00981;-0.28449;;-0.02824;0.04361;-0.63442;;-0.03239;0.05040;-0.70255;;3226;-1;1;-29;;;;;;;;
2.238;-0.00981;0.02943;-0.28449;;-0.02836;0.04384;-0.63783;;-0.03273;0.05092;-0.71019;;3238;-1;3;-29;;;;;;;;
2.238;-0.00981;0.02943;-0.28449;;-0.02836;0.04384;-0.63783;;-0.03273;0.05092;-0.71019;;3238;-1;3;-29;;;;;;;;
2.250;0.00000;0.00981;-0.30411;;-0.02841;0.04408;-0.64136;;-0.03307;0.05145;-0.71786;;3250;0;1;-31;;;;;;;;
2.250;0.00000;0.00981;-0.30411;;-0.02841;0.04408;-0.64136;;-0.03307;0.05145;-0.71786;;3250;0;1;-31;;;;;;;;
2.258;-0.01962;0.00981;-0.30411;;-0.02849;0.04415;-0.64380;;-0.03330;0.05180;-0.72300;;3258;-2;1;-31;;;;;;;;
2.258;-0.01962;0.00981;-0.30411;;-0.02849;0.04415;-0.64380;;-0.03330;0.05180;-0.72300;;3258;-2;1;-31;;;;;;;;
2.270;-0.02943;0.02943;-0.27468;;-0.02879;0.04439;-0.64727;;-0.03364;0.05233;-0.73075;;3270;-3;3;-28;;;;;;;;
2.271;-0.02943;0.02943;-0.27468;;-0.02882;0.04442;-0.64754;;-0.03367;0.05238;-0.73140;;3271;-3;3;-28;;;;;;;;
2.275;-0.02943;0.02943;-0.27468;;-0.02893;0.04454;-0.64864;;-0.03378;0.05256;-0.73399;;3275;-3;3;-28;;;;;;;;
2.278;-0.02943;0.02943;-0.27468;;-0.02902;0.04463;-0.64947;;-0.03387;0.05269;-0.73594;;3278;-3;3;-28;;;;;;;;
2.287;-0.00981;0.01962;-0.26487;;-0.02920;0.04485;-0.65189;;-0.03413;0.05309;-0.74179;;3287;-1;2;-27;;;;;;;;
2.291;-0.00981;0.01962;-0.26487;;-0.02924;0.04492;-0.65295;;-0.03425;0.05327;-0.74440;;3291;-1;2;-27;;;;;;;;
2.299;-0.00981;0.02943;-0.29430;;-0.02932;0.04512;-0.65519;;-0.03448;0.05363;-0.74963;;3299;-1;3;-30;;;;;;;;
2.299;-0.00981;0.02943;-0.29430;;-0.02932;0.04512;-0.65519;;-0.03448;0.05363;-0.74963;;3299;-1;3;-30;;;;;;;;
2.307;-0.00981;0.02943;-0.29430;;-0.02940;0.04536;-0.65754;;-0.03472;0.05399;-0.75488;;3307;-1;3;-30;;;;;;;;
2.311;-0.00981;0.02943;-0.29430;;-0.02943;0.04547;-0.65872;;-0.03484;0.05418;-0.75752;;3311;-1;3;-30;;;;;;;;
2.320;-0.01962;0.03924;-0.26487;;-0.02957;0.04578;-0.66124;;-0.03510;0.05459;-0.76346;;3320;-2;4;-27;;;;;;;;
2.320;-0.01962;0.03924;-0.26487;;-0.02957;0.04578;-0.66124;;-0.03510;0.05459;-0.76346;;3320;-2;4;-27;;;;;;;;
2.328;-0.01962;0.03924;-0.26487;;-0.02972;0.04610;-0.66336;;-0.03534;0.05495;-0.76876;;3328;-2;4;-27;;;;;;;;
2.328;-0.01962;0.03924;-0.26487;;-0.02972;0.04610;-0.66336;;-0.03534;0.05495;-0.76876;;3328;-2;4;-27;;;;;;;;
2.340;-0.01962;0.00981;-0.27468;;-0.02996;0.04639;-0.66659;;-0.03570;0.05551;-0.77674;;3340;-2;1;-28;;;;;;;;
2.340;-0.01962;0.00981;-0.27468;;-0.02996;0.04639;-0.66659;;-0.03570;0.05551;-0.77674;;3340;-2;1;-28;;;;;;;;
2.348;0.00000;0.03924;-0.28449;;-0.03004;0.04659;-0.66883;;-0.03594;0.05588;-0.78208;;3348;0;4;-29;;;;;;;;
2.348;0.00000;0.03924;-0.28449;;-0.03004;0.04659;-0.66883;;-0.03594;0.05588;-0.78208;;3348;0;4;-29;;;;;;;;
2.360;-0.01962;0.00981;-0.28449;;-0.03016;0.04688;-0.67224;;-0.03630;0.05644;-0.79012;;3360;-2;1;-29;;;;;;;;
2.361;-0.01962;0.00981;-0.28449;;-0.03018;0.04689;-0.67253;;-0.03633;0.05649;-0.79080;;3361;-2;1;-29;;;;;;;;
2.369;0.00000;0.01962;-0.28449;;-0.03025;0.04701;-0.67481;;-0.03657;0.05686;-0.79619;;3369;0;2;-29;;;;;;;;
2.369;0.00000;0.01962;-0.28449;;-0.03025;0.04701;-0.67481;;-0.03657;0.05686;-0.79619;;3369;0;2;-29;;;;;;;;
2.377;0.00000;0.01962;-0.28449;;-0.03025;0.04717;-0.67708;;-0.03681;0.05724;-0.80159;;3377;0;2;-29;;;;;;;;
2.377;0.00000;0.01962;-0.28449;;-0.03025;0.04717;-0.67708;;-0.03681;0.05724;-0.80159;;3377;0;2;-29;;;;;;;;
2.389;0.00000;0.03924;-0.28449;;-0.03025;0.04752;-0.68050;;-0.03717;0.05781;-0.80974;;3389;0;4;-29;;;;;;;;
2.390;0.00000;0.03924;-0.28449;;-0.03025;0.04756;-0.68078;;-0.03721;0.05786;-0.81042;;3390;0;4;-29;;;;;;;;
2.397;-0.00981;0.01962;-0.32373;;-0.03029;0.04776;-0.68291;;-0.03742;0.05819;-0.81519;;3397;-1;2;-33;;;;;;;;
2.401;-0.00981;0.01962;-0.32373;;-0.03033;0.04784;-0.68420;;-0.03754;0.05838;-0.81793;;3401;-1;2;-33;;;;;;;;
2.410;0.00000;0.01962;-0.27468;;-0.03037;0.04802;-0.68690;;-0.03781;0.05881;-0.82410;;3410;0;2;-28;;;;;;;;
2.410;0.00000;0.01962;-0.27468;;-0.03037;0.04802;-0.68690;;-0.03781;0.05881;-0.82410;;3410;0;2;-28;;;;;;;;
2.418;-0.01962;0.00981;-0.27468;;-0.03045;0.04814;-0.68909;;-0.03805;0.05920;-0.82960;;3418;-2;1;-28;;;;;;;;
2.418;-0.01962;0.00981;-0.27468;;-0.03045;0.04814;-0.68909;;-0.03805;0.05920;-0.82960;;3418;-2;1;-28;;;;;;;;
2.426;-0.01962;0.00981;-0.27468;;-0.03061;0.04822;-0.69129;;-0.03830;0.05958;-0.83512;;3426;-2;1;-28;;;;;;;;
2.426;-0.01962;0.00981;-0.27468;;-0.03061;0.04822;-0.69129;;-0.03830;0.05958;-0.83512;;3426;-2;1;-28;;;;;;;;
2.438;-0.00981;0.00981;-0.26487;;-0.03078;0.04833;-0.69453;;-0.03867;0.06016;-0.84344;;3438;-1;1;-27;;;;;;;;
2.439;-0.00981;0.00981;-0.26487;;-0.03079;0.04834;-0.69479;;-0.03870;0.06021;-0.84413;;3439;-1;1;-27;;;;;;;;
2.450;-0.00981;0.01962;-0.28449;;-0.03090;0.04851;-0.69781;;-0.03904;0.06074;-0.85179;;3450;-1;2;-29;;;;;;;;
2.451;-0.00981;0.01962;-0.28449;;-0.03091;0.04853;-0.69810;;-0.03907;0.06079;-0.85249;;3451;-1;2;-29;;;;;;;;
2.459;-0.01962;0.00981;-0.28449;;-0.03103;0.04864;-0.70038;;-0.03932;0.06118;-0.85808;;3459;-2;1;-29;;;;;;;;
2.459;-0.01962;0.00981;-0.28449;;-0.03103;0.04864;-0.70038;;-0.03932;0.06118;-0.85808;;3459;-2;1;-29;;;;;;;;
2.467;0.00000;0.00000;-0.25506;;-0.03111;0.04868;-0.70253;;-0.03956;0.06157;-0.86369;;3467;0;0;-26;;;;;;;;
2.471;0.00000;0.00000;-0.25506;;-0.03111;0.04868;-0.70355;;-0.03969;0.06176;-0.86651;;3471;0;0;-26;;;;;;;;
2.475;0.00000;0.00000;-0.25506;;-0.03111;0.04868;-0.70457;;-0.03981;0.06196;-0.86932;;3475;0;0;-26;;;;;;;;
2.475;0.00000;0.00000;-0.25506;;-0.03111;0.04868;-0.70457;;-0.03981;0.06196;-0.86932;;3475;0;0;-26;;;;;;;;
2.488;-0.01962;0.03924;-0.30411;;-0.03124;0.04894;-0.70821;;-0.04022;0.06259;-0.87851;;3488;-2;4;-31;;;;;;;;
2.491;-0.01962;0.03924;-0.30411;;-0.03129;0.04905;-0.70912;;-0.04031;0.06274;-0.88063;;3491;-2;4;-31;;;;;;;;
2.500;-0.01962;0.01962;-0.28449;;-0.03147;0.04932;-0.71177;;-0.04059;0.06318;-0.88703;;3500;-2;2;-29;;;;;;;;
2.500;-0.01962;0.01962;-0.28449;;-0.03147;0.04932;-0.71177;;-0.04059;0.06318;-0.88703;;3500;-2;2;-29;;;;;;;;
2.508;-0.00981;0.00981;-0.28449;;-0.03159;0.04944;-0.71405;;-0.04085;0.06358;-0.89273;;3508;-1;1;-29;;;;;;;;
2.512;-0.00981;0.00981;-0.28449;;-0.03163;0.04948;-0.71518;;-0.04097;0.06378;-0.89559;;3512;-1;1;-29;;;;;;;;
2.520;-0.01962;0.00981;-0.27468;;-0.03175;0.04956;-0.71742;;-0.04123;0.06417;-0.90132;;3520;-2;1;-28;;;;;;;;
2.521;-0.01962;0.00981;-0.27468;;-0.03176;0.04957;-0.71769;;-0.04126;0.06422;-0.90204;;3521;-2;1;-28;;;;;;;;
2.524;-0.01962;0.00981;-0.27468;;-0.03182;0.04959;-0.71852;;-0.04135;0.06437;-0.90419;;3524;-2;1;-28;;;;;;;;
2.528;-0.01962;0.00981;-0.27468;;-0.03190;0.04963;-0.71962;;-0.04148;0.06457;-0.90707;;3528;-2;1;-28;;;;;;;;
2.541;-0.00981;0.00981;-0.29430;;-0.03209;0.04976;-0.72332;;-0.04190;0.06522;-0.91644;;3541;-1;1;-30;;;;;;;;
2.541;-0.00981;0.00981;-0.29430;;-0.03209;0.04976;-0.72332;;-0.04190;0.06522;-0.91644;;3541;-1;1;-30;;;;;;;;
2.549;-0.01962;0.01962;-0.31392;;-0.03221;0.04988;-0.72575;;-0.04215;0.06561;-0.92224;;3549;-2;2;-32;;;;;;;;
2.549;-0.01962;0.01962;-0.31392;;-0.03221;0.04988;-0.72575;;-0.04215;0.06561;-0.92224;;3549;-2;2;-32;;;;;;;;
2.561;-0.00981;0.00981;-0.29430;;-0.03239;0.05006;-0.72940;;-0.04254;0.06621;-0.93097;;3561;-1;1;-30;;;;;;;;
2.561;-0.00981;0.00981;-0.29430;;-0.03239;0.05006;-0.72940;;-0.04254;0.06621;-0.93097;;3561;-1;1;-30;;;;;;;;
2.570;-0.01962;0.00981;-0.29430;;-0.03252;0.05014;-0.73205;;-0.04283;0.06666;-0.93755;;3570;-2;1;-30;;;;;;;;
2.570;-0.01962;0.00981;-0.29430;;-0.03252;0.05014;-0.73205;;-0.04283;0.06666;-0.93755;;3570;-2;1;-30;;;;;;;;
2.578;-0.01962;0.00981;-0.29430;;-0.03268;0.05022;-0.73440;;-0.04310;0.06707;-0.94341;;3578;-2;1;-30;;;;;;;;
2.578;-0.01962;0.00981;-0.29430;;-0.03268;0.05022;-0.73440;;-0.04310;0.06707;-0.94341;;3578;-2;1;-30;;;;;;;;
2.590;-0.00981;0.00981;-0.28449;;-0.03285;0.05034;-0.73787;;-0.04349;0.06767;-0.95225;;3590;-1;1;-29;;;;;;;;
2.590;-0.00981;0.00981;-0.28449;;-0.03285;0.05034;-0.73787;;-0.04349;0.06767;-0.95225;;3590;-1;1;-29;;;;;;;;
2.598;-0.02943;0.02943;-0.29430;;-0.03301;0.05050;-0.74019;;-0.04375;0.06807;-0.95816;;3598;-3;3;-30;;;;;;;;
2.602;-0.02943;0.02943;-0.29430;;-0.03313;0.05061;-0.74137;;-0.04388;0.06827;-0.96112;;3602;-3;3;-30;;;;;;;;
2.610;0.00000;0.00981;-0.29430;;-0.03325;0.05077;-0.74372;;-0.04415;0.06868;-0.96706;;3610;0;1;-30;;;;;;;;
2.611;0.00000;0.00981;-0.29430;;-0.03325;0.05078;-0.74401;;-0.04418;0.06873;-0.96781;;3611;0;1;-30;;;;;;;;
2.619;-0.01962;-0.00981;-0.26487;;-0.03332;0.05078;-0.74625;;-0.04445;0.06914;-0.97377;;3619;-2;-1;-27;;;;;;;;
2.619;-0.01962;-0.00981;-0.26487;;-0.03332;0.05078;-0.74625;;-0.04445;0.06914;-0.97377;;3619;-2;-1;-27;;;;;;;;
2.627;-0.01962;-0.00981;-0.26487;;-0.03348;0.05070;-0.74837;;-0.04472;0.06954;-0.97975;;3627;-2;-1;-27;;;;;;;;
2.627;-0.01962;-0.00981;-0.26487;;-0.03348;0.05070;-0.74837;;-0.04472;0.06954;-0.97975;;3627;-2;-1;-27;;;;;;;;
2.639;-0.01962;0.01962;-0.30411;;-0.03372;0.05076;-0.75178;;-0.04512;0.07015;-0.98875;;3639;-2;2;-31;;;;;;;;
2.639;-0.01962;0.01962;-0.30411;;-0.03372;0.05076;-0.75178;;-0.04512;0.07015;-0.98875;;3639;-2;2;-31;;;;;;;;
2.651;-0.02943;0.00981;-0.31392;;-0.03401;0.05094;-0.75549;;-0.04553;0.07076;-0.99779;;3651;-3;1;-32;;;;;;;;
2.651;-0.02943;0.00981;-0.31392;;-0.03401;0.05094;-0.75549;;-0.04553;0.07076;-0.99779;;3651;-3;1;-32;;;;;;;;
2.660;-0.00981;0.00000;-0.30411;;-0.03419;0.05098;-0.75827;;-0.04583;0.07122;-1.00460;;3660;-1;0;-31;;;;;;;;
2.660;-0.00981;0.00000;-0.30411;;-0.03419;0.05098;-0.75827;;-0.04583;0.07122;-1.00460;;3660;-1;0;-31;;;;;;;;
2.668;-0.00981;0.00000;-0.26487;;-0.03427;0.05098;-0.76055;;-0.04611;0.07163;-1.01068;;3668;-1;0;-27;;;;;;;;
2.672;-0.00981;0.00000;-0.26487;;-0.03431;0.05098;-0.76161;;-0.04624;0.07183;-1.01372;;3672;-1;0;-27;;;;;;;;
2.676;-0.00981;0.00000;-0.26487;;-0.03434;0.05098;-0.76267;;-0.04638;0.07204;-1.01677;;3676;-1;0;-27;;;;;;;;
2.676;-0.00981;0.00000;-0.26487;;-0.03434;0.05098;-0.76267;;-0.04638;0.07204;-1.01677;;3676;-1;0;-27;;;;;;;;
2.688;-0.00981;0.02943;-0.27468;;-0.03446;0.05116;-0.76591;;-0.04679;0.07265;-1.02594;;3688;-1;3;-28;;;;;;;;
2.692;-0.00981;0.02943;-0.27468;;-0.03450;0.05128;-0.76700;;-0.04693;0.07285;-1.02901;;3692;-1;3;-28;;;;;;;;
2.701;0.00000;0.00981;-0.29430;;-0.03455;0.05145;-0.76957;;-0.04724;0.07332;-1.03592;;3701;0;1;-30;;;;;;;;
2.701;0.00000;0.00981;-0.29430;;-0.03455;0.05145;-0.76957;;-0.04724;0.07332;-1.03592;;3701;0;1;-30;;;;;;;;
2.709;-0.00981;0.02943;-0.27468;;-0.03459;0.05161;-0.77184;;-0.04752;0.07373;-1.04209;;3709;-1;3;-28;;;;;;;;
2.709;-0.00981;0.02943;-0.27468;;-0.03459;0.05161;-0.77184;;-0.04752;0.07373;-1.04209;;3709;-1;3;-28;;;;;;;;
2.721;-0.02943;0.01962;-0.28449;;-0.03482;0.05190;-0.77520;;-0.04794;0.07435;-1.05137;;3721;-3;2;-29;;;;;;;;
2.721;-0.02943;0.01962;-0.28449;;-0.03482;0.05190;-0.77520;;-0.04794;0.07435;-1.05137;;3721;-3;2;-29;;;;;;;;
2.725;-0.02943;0.01962;-0.28449;;-0.03494;0.05198;-0.77633;;-0.04808;0.07456;-1.05447;;3725;-3;2;-29;;;;;;;;
2.729;-0.02943;0.01962;-0.28449;;-0.03506;0.05206;-0.77747;;-0.04822;0.07477;-1.05758;;3729;-3;2;-29;;;;;;;;
2.741;-0.01962;0.01962;-0.29430;;-0.03535;0.05230;-0.78094;;-0.04864;0.07539;-1.06693;;3741;-2;2;-30;;;;;;;;
2.742;-0.01962;0.01962;-0.29430;;-0.03537;0.05232;-0.78124;;-0.04867;0.07544;-1.06771;;3742;-2;2;-30;;;;;;;;
2.750;-0.02943;0.00000;-0.29430;;-0.03557;0.05240;-0.78359;;-0.04896;0.07586;-1.07397;;3750;-3;0;-30;;;;;;;;
2.750;-0.02943;0.00000;-0.29430;;-0.03557;0.05240;-0.78359;;-0.04896;0.07586;-1.07397;;3750;-3;0;-30;;;;;;;;
2.758;-0.01962;0.00981;-0.27468;;-0.03576;0.05243;-0.78587;;-0.04924;0.07628;-1.08025;;3758;-2;1;-28;;;;;;;;
2.762;-0.01962;0.00981;-0.27468;;-0.03584;0.05247;-0.78697;;-0.04939;0.07649;-1.08340;;3762;-2;1;-28;;;;;;;;
2.770;-0.00981;0.02943;-0.25506;;-0.03596;0.05263;-0.78909;;-0.04967;0.07691;-1.08970;;3770;-1;3;-26;;;;;;;;
2.770;-0.00981;0.02943;-0.25506;;-0.03596;0.05263;-0.78909;;-0.04967;0.07691;-1.08970;;3770;-1;3;-26;;;;;;;;
2.778;-0.00981;0.02943;-0.25506;;-0.03604;0.05287;-0.79113;;-0.04996;0.07733;-1.09602;;3778;-1;3;-26;;;;;;;;
2.779;-0.00981;0.02943;-0.25506;;-0.03605;0.05290;-0.79138;;-0.05000;0.07739;-1.09681;;3779;-1;3;-26;;;;;;;;
2.791;-0.00981;0.00981;-0.29430;;-0.03616;0.05313;-0.79468;;-0.05043;0.07802;-1.10633;;3791;-1;1;-30;;;;;;;;
2.791;-0.00981;0.00981;-0.29430;;-0.03616;0.05313;-0.79468;;-0.05043;0.07802;-1.10633;;3791;-1;1;-30;;;;;;;;
2.799;-0.03924;0.02943;-0.30411;;-0.03636;0.05329;-0.79707;;-0.05072;0.07845;-1.11270;;3799;-4;3;-31;;;;;;;;
2.799;-0.03924;0.02943;-0.30411;;-0.03636;0.05329;-0.79707;;-0.05072;0.07845;-1.11270;;3799;-4;3;-31;;;;;;;;
2.811;-0.02943;0.02943;-0.30411;;-0.03677;0.05364;-0.80072;;-0.05116;0.07909;-1.12228;;3811;-3;3;-31;;;;;;;;
2.811;-0.02943;0.02943;-0.30411;;-0.03677;0.05364;-0.80072;;-0.05116;0.07909;-1.12228;;3811;-3;3;-31;;;;;;;;
2.819;-0.00981;0.00000;-0.29430;;-0.03693;0.05376;-0.80312;;-0.05145;0.07952;-1.12870;;3819;-1;0;-30;;;;;;;;
2.820;-0.00981;0.00000;-0.29430;;-0.03694;0.05376;-0.80341;;-0.05149;0.07957;-1.12950;;3820;-1;0;-30;;;;;;;;
2.828;-0.00981;0.00000;-0.29430;;-0.03702;0.05376;-0.80576;;-0.05179;0.08000;-1.13594;;3828;-1;0;-30;;;;;;;;
2.828;-0.00981;0.00000;-0.29430;;-0.03702;0.05376;-0.80576;;-0.05179;0.08000;-1.13594;;3828;-1;0;-30;;;;;;;;
2.840;-0.01962;0.01962;-0.25506;;-0.03719;0.05388;-0.80906;;-0.05223;0.08065;-1.14563;;3840;-2;2;-26;;;;;;;;
2.840;-0.01962;0.01962;-0.25506;;-0.03719;0.05388;-0.80906;;-0.05223;0.08065;-1.14563;;3840;-2;2;-26;;;;;;;;
2.848;-0.01962;0.03924;-0.32373;;-0.03735;0.05411;-0.81138;;-0.05253;0.08108;-1.15211;;3848;-2;4;-33;;;;;;;;
2.852;-0.01962;0.03924;-0.32373;;-0.03743;0.05427;-0.81267;;-0.05268;0.08130;-1.15536;;3852;-2;4;-33;;;;;;;;
2.860;-0.00981;0.00000;-0.30411;;-0.03755;0.05443;-0.81518;;-0.05298;0.08173;-1.16187;;3860;-1;0;-31;;;;;;;;
2.861;-0.00981;0.00000;-0.30411;;-0.03756;0.05443;-0.81549;;-0.05302;0.08179;-1.16268;;3861;-1;0;-31;;;;;;;;
2.869;-0.01962;0.00981;-0.28449;;-0.03768;0.05447;-0.81784;;-0.05332;0.08222;-1.16922;;3869;-2;1;-29;;;;;;;;
2.872;-0.01962;0.00981;-0.28449;;-0.03773;0.05449;-0.81869;;-0.05343;0.08239;-1.17167;;3872;-2;1;-29;;;;;;;;
2.877;-0.01962;0.00981;-0.28449;;-0.03783;0.05454;-0.82012;;-0.05362;0.08266;-1.17577;;3877;-2;1;-29;;;;;;;;
2.877;-0.01962;0.00981;-0.28449;;-0.03783;0.05454;-0.82012;;-0.05362;0.08266;-1.17577;;3877;-2;1;-29;;;;;;;;
2.889;-0.00981;0.03924;-0.30411;;-0.03801;0.05484;-0.82365;;-0.05407;0.08332;-1.18563;;3889;-1;4;-31;;;;;;;;
2.889;-0.00981;0.03924;-0.30411;;-0.03801;0.05484;-0.82365;;-0.05407;0.08332;-1.18563;;3889;-1;4;-31;;;;;;;;
2.901;-0.02943;0.02943;-0.32373;;-0.03824;0.05525;-0.82741;;-0.05453;0.08398;-1.19554;;3901;-3;3;-33;;;;;;;;
2.901;-0.02943;0.02943;-0.32373;;-0.03824;0.05525;-0.82741;;-0.05453;0.08398;-1.19554;;3901;-3;3;-33;;;;;;;;
2.909;-0.00981;0.00981;-0.28449;;-0.03840;0.05541;-0.82985;;-0.05484;0.08442;-1.20217;;3909;-1;1;-29;;;;;;;;
2.910;-0.00981;0.00981;-0.28449;;-0.03841;0.05542;-0.83013;;-0.05488;0.08447;-1.20300;;3910;-1;1;-29;;;;;;;;
2.922;-0.02943;0.01962;-0.28449;;-0.03865;0.05559;-0.83355;;-0.05534;0.08514;-1.21298;;3922;-3;2;-29;;;;;;;;
2.922;-0.02943;0.01962;-0.28449;;-0.03865;0.05559;-0.83355;;-0.05534;0.08514;-1.21298;;3922;-3;2;-29;;;;;;;;
2.926;-0.02943;0.01962;-0.28449;;-0.03876;0.05567;-0.83468;;-0.05549;0.08536;-1.21632;;3926;-3;2;-29;;;;;;;;
2.930;-0.02943;0.01962;-0.28449;;-0.03888;0.05575;-0.83582;;-0.05565;0.08559;-1.21966;;3930;-3;2;-29;;;;;;;;
2.938;0.00000;0.02943;-0.29430;;-0.03900;0.05595;-0.83814;;-0.05596;0.08603;-1.22635;;3938;0;3;-30;;;;;;;;
2.942;0.00000;0.02943;-0.29430;;-0.03900;0.05606;-0.83931;;-0.05612;0.08626;-1.22971;;3942;0;3;-30;;;;;;;;
2.950;-0.00981;0.00981;-0.31392;;-0.03904;0.05622;-0.84175;;-0.05643;0.08671;-1.23643;;3950;-1;1;-32;;;;;;;;
2.951;-0.00981;0.00981;-0.31392;;-0.03905;0.05623;-0.84206;;-0.05647;0.08676;-1.23727;;3951;-1;1;-32;;;;;;;;
2.959;-0.02943;0.01962;-0.28449;;-0.03921;0.05635;-0.84445;;-0.05678;0.08721;-1.24402;;3959;-3;2;-29;;;;;;;;
2.963;-0.02943;0.01962;-0.28449;;-0.03932;0.05643;-0.84559;;-0.05694;0.08744;-1.24740;;3963;-3;2;-29;;;;;;;;
2.971;-0.01962;0.02943;-0.27468;;-0.03952;0.05662;-0.84783;;-0.05725;0.08789;-1.25417;;3971;-2;3;-28;;;;;;;;
2.971;-0.01962;0.02943;-0.27468;;-0.03952;0.05662;-0.84783;;-0.05725;0.08789;-1.25417;;3971;-2;3;-28;;;;;;;;
2.979;-0.01962;0.02943;-0.27468;;-0.03968;0.05686;-0.85003;;-0.05757;0.08834;-1.26096;;3979;-2;3;-28;;;;;;;;
2.979;-0.01962;0.02943;-0.27468;;-0.03968;0.05686;-0.85003;;-0.05757;0.08834;-1.26096;;3979;-2;3;-28;;;;;;;;
2.991;-0.00981;0.00000;-0.29430;;-0.03985;0.05704;-0.85344;;-0.05805;0.08903;-1.27119;;3991;-1;0;-30;;;;;;;;
2.992;-0.00981;0.00000;-0.29430;;-0.03986;0.05704;-0.85373;;-0.05809;0.08908;-1.27204;;3992;-1;0;-30;;;;;;;;
3.000;-0.00981;0.00000;-0.29430;;-0.03994;0.05704;-0.85609;;-0.05841;0.08954;-1.27888;;4000;-1;0;-30;;;;;;;;
3.000;-0.00981;0.00000;-0.29430;;-0.03994;0.05704;-0.85609;;-0.05841;0.08954;-1.27888;;4000;-1;0;-30;;;;;;;;
3.012;-0.00981;0.03924;-0.30411;;-0.04006;0.05727;-0.85968;;-0.05889;0.09023;-1.28917;;4012;-1;4;-31;;;;;;;;
3.012;-0.00981;0.03924;-0.30411;;-0.04006;0.05727;-0.85968;;-0.05889;0.09023;-1.28917;;4012;-1;4;-31;;;;;;;;
3.020;0.00000;0.01962;-0.29430;;-0.04010;0.05751;-0.86207;;-0.05921;0.09069;-1.29606;;4020;0;2;-30;;;;;;;;
3.020;0.00000;0.01962;-0.29430;;-0.04010;0.05751;-0.86207;;-0.05921;0.09069;-1.29606;;4020;0;2;-30;;;;;;;;
3.028;0.00000;0.01962;-0.29430;;-0.04010;0.05766;-0.86443;;-0.05953;0.09115;-1.30297;;4028;0;2;-30;;;;;;;;
3.028;0.00000;0.01962;-0.29430;;-0.04010;0.05766;-0.86443;;-0.05953;0.09115;-1.30297;;4028;0;2;-30;;;;;;;;
3.041;-0.01962;0.01962;-0.28449;;-0.04023;0.05792;-0.86819;;-0.06005;0.09190;-1.31423;;4041;-2;2;-29;;;;;;;;
3.041;-0.01962;0.01962;-0.28449;;-0.04023;0.05792;-0.86819;;-0.06005;0.09190;-1.31423;;4041;-2;2;-29;;;;;;;;
3.049;-0.01962;0.01962;-0.28449;;-0.04038;0.05808;-0.87047;;-0.06037;0.09236;-1.32118;;4049;-2;2;-29;;;;;;;;
