Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;;;;
0.000;0.00000;0.00000;0.00000;;0.00000;0.00000;0.00000;;0.00000;0.00000;0.00000;;1000;0;0;0;;;;;;;;
0.005;-0.01962;0.03924;-0.26487;;-0.00005;0.00010;-0.00066;;0.00000;0.00000;0.00000;;1005;-1.99999928;3.99999744;-26.99997813;;;;;;;;
0.005;-0.01962;0.03924;-0.26487;;-0.00005;0.00010;-0.00066;;0.00000;0.00000;0.00000;;1005;-1.999999831;3.999999448;-26.99999505;;;;;;;;
0.013;0.01473;0.00443;-0.29943;;-0.00007;0.00027;-0.00292;;0.00000;0.00000;-0.00002;;1013;1.501831542;0.451963309;-30.52306979;;;;;;;;
0.013;0.00368;0.01618;-0.28806;;-0.00007;0.00027;-0.00292;;0.00000;0.00000;-0.00002;;1013;0.375371949;1.649340481;-29.36425847;;;;;;;;
0.026;-0.01625;-0.01595;-0.26807;;-0.00015;0.00027;-0.00653;;0.00000;0.00001;-0.00008;;1026;-1.656161932;-1.626347797;-27.32633138;;;;;;;;
0.026;-0.01142;-0.00361;-0.27310;;-0.00015;0.00027;-0.00653;;0.00000;0.00001;-0.00008;;1026;-1.164040336;-0.368445593;-27.83885656;;;;;;;;
0.034;-0.01021;0.01658;-0.27430;;-0.00024;0.00033;-0.00872;;0.00000;0.00001;-0.00014;;1034;-1.041010082;1.689981496;-27.96145401;;;;;;;;
0.034;-0.00991;0.01134;-0.27459;;-0.00024;0.00033;-0.00872;;0.00000;0.00001;-0.00014;;1034;-1.01025252;1.156313876;-27.99077969;;;;;;;;
0.042;-0.04417;0.01016;-0.27466;;-0.00045;0.00041;-0.01092;;-0.00001;0.00001;-0.00022;;1042;-4.50256313;1.035412584;-27.99779447;;;;;;;;
0.046;-0.03312;0.00989;-0.27467;;-0.00061;0.00045;-0.01202;;-0.00001;0.00001;-0.00026;;1046;-3.375640783;1.008022647;-27.99947243;;;;;;;;
0.054;-0.04752;0.04462;-0.29195;;-0.00093;0.00067;-0.01429;;-0.00001;0.00002;-0.00037;;1054;-4.843910196;4.548721665;-29.76067084;;;;;;;;
0.055;-0.04131;0.03287;-0.28627;;-0.00097;0.00071;-0.01458;;-0.00002;0.00002;-0.00038;;1055;-4.210977549;3.350859679;-29.18195472;;;;;;;;
0.063;-0.00542;0.03021;-0.23310;;-0.00116;0.00096;-0.01665;;-0.00002;0.00002;-0.00051;;1063;-0.552744387;3.079486532;-23.76113302;;;;;;;;
0.063;-0.01607;0.02961;-0.24981;;-0.00116;0.00096;-0.01665;;-0.00002;0.00002;-0.00051;;1063;-1.638186097;3.018007509;-25.46445637;;;;;;;;
0.075;-0.01873;0.01207;-0.34017;;-0.00137;0.00121;-0.02019;;-0.00004;0.00004;-0.00073;;1075;-1.909546524;1.230627488;-34.67588153;;;;;;;;
0.075;-0.01940;0.01791;-0.31274;;-0.00137;0.00121;-0.02019;;-0.00004;0.00004;-0.00073;;1075;-1.977386631;1.825700254;-31.87928178;;;;;;;;
0.083;0.01477;0.03663;-0.25435;;-0.00139;0.00143;-0.02246;;-0.00005;0.00005;-0.00090;;1083;1.505653342;3.73396483;-25.92793572;;;;;;;;
0.083;0.00369;0.03106;-0.26982;;-0.00139;0.00143;-0.02246;;-0.00005;0.00005;-0.00090;;1083;0.376413336;3.166278209;-27.50435607;;;;;;;;
0.095;-0.03341;0.02980;-0.34261;;-0.00157;0.00179;-0.02614;;-0.00007;0.00007;-0.00119;;1095;-3.405896666;3.037669983;-34.92462862;;;;;;;;
0.095;-0.02307;0.02951;-0.32078;;-0.00157;0.00179;-0.02614;;-0.00007;0.00007;-0.00119;;1095;-2.351474167;3.008534056;-32.69957985;;;;;;;;
0.103;-0.02048;-0.00535;-0.29829;;-0.00174;0.00189;-0.02861;;-0.00008;0.00008;-0.00141;;1103;-2.087868542;-0.544970778;-30.40654455;;;;;;;;
0.104;-0.01984;0.00638;-0.30272;;-0.00176;0.00189;-0.02891;;-0.00008;0.00008;-0.00144;;1104;-2.021967135;0.649990077;-30.85804369;;;;;;;;
0.116;-0.00251;0.06122;-0.28650;;-0.00190;0.00230;-0.03245;;-0.00010;0.00011;-0.00181;;1116;-0.255491784;6.241062205;-29.2052466;;;;;;;;
0.116;-0.00798;0.04422;-0.29244;;-0.00190;0.00230;-0.03245;;-0.00010;0.00011;-0.00181;;1116;-0.813872946;4.507707991;-29.80989263;;;;;;;;
0.124;-0.00935;0.00557;-0.29385;;-0.00196;0.00250;-0.03479;;-0.00012;0.00013;-0.00208;;1124;-0.953468236;0.568116041;-29.95452575;;;;;;;;
0.124;-0.00970;0.01644;-0.29419;;-0.00196;0.00250;-0.03479;;-0.00012;0.00013;-0.00208;;1124;-0.988367059;1.675609661;-29.98912242;;;;;;;;
0.132;-0.04412;0.01890;-0.25973;;-0.00218;0.00264;-0.03701;;-0.00014;0.00015;-0.00236;;1132;-4.497091765;1.926510042;-26.47580399;;;;;;;;
0.136;-0.03310;0.01946;-0.27110;;-0.00233;0.00271;-0.03807;;-0.00015;0.00016;-0.00251;;1136;-3.374272941;1.983351003;-27.63540779;;;;;;;;
0.144;0.02115;0.01958;-0.30837;;-0.00238;0.00287;-0.04039;;-0.00016;0.00018;-0.00283;;1144;2.156431765;1.996228204;-31.43438252;;;;;;;;
0.144;0.00529;0.01961;-0.29767;;-0.00238;0.00287;-0.04039;;-0.00016;0.00018;-0.00283;;1144;0.539107941;1.999145507;-30.34310856;;;;;;;;
0.152;-0.01585;0.05441;-0.26056;;-0.00242;0.00317;-0.04262;;-0.00018;0.00021;-0.00316;;1152;-1.615223015;5.546710568;-26.56047852;;;;;;;;
0.153;-0.01132;0.04268;-0.27130;;-0.00244;0.00322;-0.04289;;-0.00019;0.00021;-0.00320;;1153;-1.153805754;4.350404069;-27.65566219;;;;;;;;
0.165;-0.01019;0.00522;-0.32569;;-0.00257;0.00350;-0.04647;;-0.00022;0.00025;-0.00374;;1165;-1.038451438;0.532479164;-33.20002447;;;;;;;;
0.165;-0.00990;0.01636;-0.30927;;-0.00257;0.00350;-0.04647;;-0.00022;0.00025;-0.00374;;1165;-1.00961286;1.6675362;-31.52625238;;;;;;;;
0.173;-0.00983;0.03628;-0.20170;;-0.00265;0.00371;-0.04851;;-0.00024;0.00028;-0.00412;;1173;-1.002403215;3.698133092;-20.56109895;;;;;;;;
0.173;-0.00982;0.03098;-0.23483;;-0.00265;0.00371;-0.04851;;-0.00024;0.00028;-0.00412;;1173;-1.000600804;3.158160603;-23.93820169;;;;;;;;
0.185;-0.02698;0.02978;-0.24276;;-0.00287;0.00408;-0.05138;;-0.00027;0.00032;-0.00472;;1185;-2.750150201;3.035830956;-24.74601469;;;;;;;;
0.185;-0.02146;0.02951;-0.24465;;-0.00287;0.00408;-0.05138;;-0.00027;0.00032;-0.00472;;1185;-2.18753755;3.008117429;-24.93924596;;;;;;;;
0.194;-0.02008;0.01205;-0.36602;;-0.00305;0.00427;-0.05413;;-0.00030;0.00036;-0.00519;;1194;-2.046884388;1.228386911;-37.31104667;;;;;;;;
0.194;-0.01973;0.01791;-0.32638;;-0.00305;0.00427;-0.05413;;-0.00030;0.00036;-0.00519;;1194;-2.011721097;1.825192656;-33.27041813;;;;;;;;
0.202;0.01469;0.03663;-0.29963;;-0.00307;0.00448;-0.05663;;-0.00032;0.00040;-0.00563;;1202;1.497069726;3.733849835;-30.54309076;;;;;;;;
0.206;0.00367;0.03106;-0.30304;;-0.00304;0.00462;-0.05784;;-0.00033;0.00042;-0.00586;;1206;0.374267431;3.166252157;-30.89070595;;;;;;;;
0.214;-0.03342;-0.00500;-0.26931;;-0.00316;0.00472;-0.06012;;-0.00036;0.00045;-0.00634;;1214;-3.406433142;-0.50924007;-27.45226248;;;;;;;;
0.214;-0.02307;0.00646;-0.28086;;-0.00316;0.00472;-0.06012;;-0.00036;0.00045;-0.00634;;1214;-2.351608286;0.658084795;-28.62977659;;;;;;;;
0.222;-0.02048;0.04385;-0.28362;;-0.00333;0.00492;-0.06238;;-0.00038;0.00049;-0.00683;;1222;-2.087902071;4.469443971;-28.91144146;;;;;;;;
0.226;-0.01984;0.03270;-0.28428;;-0.00341;0.00508;-0.06352;;-0.00040;0.00051;-0.00708;;1226;-2.021975518;3.332899482;-28.97881653;;;;;;;;
0.235;-0.01967;0.06496;-0.28444;;-0.00359;0.00552;-0.06608;;-0.00043;0.00056;-0.00766;;1235;-2.005493879;6.622321838;-28.99493285;;;;;;;;
0.235;-0.01963;0.05266;-0.28448;;-0.00359;0.00552;-0.06608;;-0.00043;0.00056;-0.00766;;1235;-2.00137347;5.367533645;-28.99878792;;;;;;;;
0.243;-0.00246;-0.03712;-0.31903;;-0.00368;0.00558;-0.06849;;-0.00046;0.00060;-0.00820;;1243;-0.250343367;-3.783996393;-32.52130413;;;;;;;;
0.243;-0.00797;-0.00841;-0.30768;;-0.00368;0.00558;-0.06849;;-0.00046;0.00060;-0.00820;;1243;-0.812585842;-0.857256529;-31.36390046;;;;;;;;
0.255;-0.02652;0.05029;-0.32224;;-0.00388;0.00583;-0.07227;;-0.00050;0.00067;-0.00904;;1255;-2.70314646;5.126146539;-32.8478431;;;;;;;;
0.255;-0.02134;0.03416;-0.31591;;-0.00388;0.00583;-0.07227;;-0.00050;0.00067;-0.00904;;1255;-2.175786615;3.481674086;-32.20280659;;;;;;;;
0.263;-0.02005;0.03050;-0.27985;;-0.00405;0.00609;-0.07465;;-0.00054;0.00072;-0.00963;;1263;-2.043946654;3.109122264;-28.52691788;;;;;;;;
0.263;-0.01973;0.02967;-0.29084;;-0.00405;0.00609;-0.07465;;-0.00054;0.00072;-0.00963;;1263;-2.010986663;3.024721423;-29.64763438;;;;;;;;
0.275;0.01469;0.02948;-0.25893;;-0.00408;0.00644;-0.07795;;-0.00058;0.00080;-0.01055;;1275;1.497253334;3.005600587;-26.39411904;;;;;;;;
0.276;0.00367;0.02944;-0.27091;;-0.00407;0.00647;-0.07822;;-0.00059;0.00080;-0.01062;;1276;0.374313334;3.001268801;-27.61586851;;;;;;;;
0.284;-0.01625;-0.00536;-0.32560;;-0.00412;0.00657;-0.08060;;-0.00062;0.00085;-0.01126;;1284;-1.656421667;-0.546616707;-33.1905057;;;;;;;;
0.284;-0.01142;0.00637;-0.30925;;-0.00412;0.00657;-0.08060;;-0.00062;0.00085;-0.01126;;1284;-1.164105417;0.649617195;-31.52397547;;;;;;;;
0.292;-0.04455;0.00903;-0.28807;;-0.00435;0.00663;-0.08299;;-0.00066;0.00091;-0.01191;;1292;-4.541026354;0.920621503;-29.36453946;;;;;;;;
0.296;-0.03321;0.00963;-0.29281;;-0.00450;0.00667;-0.08416;;-0.00067;0.00093;-0.01225;;1296;-3.385256589;0.982016966;-29.84799595;;;;;;;;
0.304;0.00396;0.04457;-0.31122;;-0.00462;0.00689;-0.08657;;-0.00071;0.00099;-0.01293;;1304;0.403685853;4.542830132;-31.72443721;;;;;;;;
0.304;-0.00637;0.03286;-0.30581;;-0.00462;0.00689;-0.08657;;-0.00071;0.00099;-0.01293;;1304;-0.649078537;3.349524964;-31.17328753;;;;;;;;
0.312;0.00822;0.01281;-0.25270;;-0.00461;0.00707;-0.08881;;-0.00075;0.00104;-0.01363;;1312;0.837730366;1.30573208;-25.7590598;;;;;;;;
0.316;0.00205;0.01808;-0.26942;;-0.00459;0.00713;-0.08985;;-0.00076;0.00107;-0.01399;;1316;0.209432591;1.842715044;-27.46396045;;;;;;;;
0.325;0.00051;0.00187;-0.29070;;-0.00458;0.00722;-0.09237;;-0.00081;0.00114;-0.01481;;1325;0.052358148;0.190915344;-29.63257478;;;;;;;;
0.325;0.00013;0.00801;-0.28597;;-0.00458;0.00722;-0.09237;;-0.00081;0.00114;-0.01481;;1325;0.013089537;0.81670355;-29.15131377;;;;;;;;
0.333;-0.03430;0.00940;-0.26757;;-0.00471;0.00729;-0.09458;;-0.00084;0.00119;-0.01556;;1333;-3.496727616;0.95847457;-27.27539767;;;;;;;;
0.337;-0.02329;0.00972;-0.27298;;-0.00483;0.00733;-0.09567;;-0.00086;0.00122;-0.01594;;1337;-2.374181904;0.9905925;-27.82667297;;;;;;;;
0.345;0.01380;0.06198;-0.37791;;-0.00487;0.00761;-0.09827;;-0.00090;0.00128;-0.01671;;1345;1.406454524;6.318224977;-38.52332185;;;;;;;;
0.345;0.00345;0.04439;-0.34415;;-0.00487;0.00761;-0.09827;;-0.00090;0.00128;-0.01671;;1345;0.351613631;4.525189057;-35.08199202;;;;;;;;
0.353;0.00086;-0.01179;-0.24971;;-0.00485;0.00774;-0.10064;;-0.00094;0.00134;-0.01751;;1353;0.087903408;-1.201375736;-25.45483055;;;;;;;;
0.354;0.00022;0.00492;-0.27617;;-0.00485;0.00774;-0.10091;;-0.00094;0.00135;-0.01761;;1354;0.021975852;0.501282896;-28.15198494;;;;;;;;
0.366;0.00005;-0.00870;-0.23068;;-0.00485;0.00772;-0.10395;;-0.00100;0.00145;-0.01884;;1366;0.005493963;-0.8864354;-23.51476119;;;;;;;;
0.366;0.00001;-0.00197;-0.24923;;-0.00485;0.00772;-0.10395;;-0.00100;0.00145;-0.01884;;1366;0.001373491;-0.2008201;-25.4055235;;;;;;;;
0.374;-0.03433;0.01695;-0.25367;;-0.00499;0.00778;-0.10596;;-0.00104;0.00151;-0.01968;;1374;-3.499656627;1.727956699;-25.85779946;;;;;;;;
0.374;-0.02330;0.01143;-0.25473;;-0.00499;0.00778;-0.10596;;-0.00104;0.00151;-0.01968;;1374;-2.374914157;1.164917079;-25.96598521;;;;;;;;
0.386;-0.02054;0.04497;-0.34135;;-0.00525;0.00812;-0.10954;;-0.00110;0.00160;-0.02097;;1386;-2.093728539;4.584265773;-34.79584872;;;;;;;;
0.386;-0.01985;0.03295;-0.31302;;-0.00525;0.00812;-0.10954;;-0.00110;0.00160;-0.02097;;1386;-2.023432135;3.358912123;-31.90797828;;;;;;;;
0.394;-0.03684;-0.00457;-0.25442;;-0.00548;0.00823;-0.11181;;-0.00115;0.00167;-0.02186;;1394;-3.755858034;-0.465593355;-25.93480001;;;;;;;;
0.395;-0.03128;0.00655;-0.26983;;-0.00551;0.00823;-0.11207;;-0.00115;0.00168;-0.02197;;1395;-3.188964508;0.667972867;-27.50599803;;;;;;;;
0.402;0.02161;-0.00833;-0.29079;;-0.00554;0.00823;-0.11403;;-0.00119;0.00173;-0.02276;;1402;2.202758873;-0.848672133;-29.64263029;;;;;;;;
0.407;0.00540;-0.00189;-0.28600;;-0.00548;0.00820;-0.11547;;-0.00122;0.00177;-0.02334;;1407;0.550689718;-0.19226491;-29.15371907;;;;;;;;
0.415;-0.03298;0.06916;-0.31940;;-0.00559;0.00847;-0.11789;;-0.00126;0.00184;-0.02427;;1415;-3.36232757;7.050251086;-32.55836412;;;;;;;;
0.415;-0.02296;0.04602;-0.30777;;-0.00559;0.00847;-0.11789;;-0.00126;0.00184;-0.02427;;1415;-2.340581893;4.691028053;-31.37276532;;;;;;;;
0.423;-0.00329;0.04078;-0.27044;;-0.00569;0.00882;-0.12021;;-0.00131;0.00191;-0.02522;;1423;-0.335145473;4.156550971;-27.56757251;;;;;;;;
0.427;-0.00818;0.03959;-0.28113;;-0.00571;0.00898;-0.12131;;-0.00133;0.00195;-0.02570;;1427;-0.833786368;4.035466298;-28.65735909;;;;;;;;
0.435;-0.02657;-0.03027;-0.28369;;-0.00585;0.00901;-0.12357;;-0.00138;0.00202;-0.02668;;1435;-2.708446592;-3.085773486;-28.91803928;;;;;;;;
0.436;-0.02136;-0.00686;-0.28430;;-0.00588;0.00900;-0.12385;;-0.00138;0.00203;-0.02681;;1436;-2.177111648;-0.699075579;-28.98039475;;;;;;;;
0.443;-0.02005;0.01584;-0.37081;;-0.00602;0.00903;-0.12615;;-0.00142;0.00209;-0.02768;;1443;-2.044277912;1.615077954;-37.79929552;;;;;;;;
0.444;-0.01973;0.01118;-0.34246;;-0.00604;0.00904;-0.12650;;-0.00143;0.00210;-0.02781;;1444;-2.011069478;1.139344634;-34.90880277;;;;;;;;
0.456;0.01469;-0.00728;-0.23203;;-0.00607;0.00906;-0.12995;;-0.00150;0.00221;-0.02935;;1456;1.49723263;-0.741883838;-23.65260613;;;;;;;;
0.456;0.00367;-0.00165;-0.26448;;-0.00607;0.00906;-0.12995;;-0.00150;0.00221;-0.02935;;1456;0.374308158;-0.168072244;-26.96009048;;;;;;;;
0.464;-0.03342;0.03442;-0.27224;;-0.00619;0.00919;-0.13210;;-0.00155;0.00228;-0.03040;;1464;-3.406422961;3.508827733;-27.75125056;;;;;;;;
0.464;-0.02307;0.02297;-0.27410;;-0.00619;0.00919;-0.13210;;-0.00155;0.00228;-0.03040;;1464;-2.35160574;2.341821791;-27.94049839;;;;;;;;
0.476;-0.02048;0.00298;-0.25727;;-0.00645;0.00935;-0.13528;;-0.00163;0.00239;-0.03200;;1476;-2.087901435;0.303986942;-26.22497001;;;;;;;;
0.476;-0.01984;0.00826;-0.26305;;-0.00645;0.00935;-0.13528;;-0.00163;0.00239;-0.03200;;1476;-2.021975359;0.842319686;-26.81461052;;;;;;;;
0.485;-0.01967;0.04425;-0.33353;;-0.00663;0.00959;-0.13797;;-0.00169;0.00248;-0.03323;;1485;-2.00549384;4.511182003;-33.99884241;;;;;;;;
0.485;-0.01963;0.03279;-0.31115;;-0.00663;0.00959;-0.13797;;-0.00169;0.00248;-0.03323;;1485;-2.00137346;3.342355146;-31.71733201;;;;;;;;
0.493;-0.01962;-0.02200;-0.27125;;-0.00679;0.00963;-0.14030;;-0.00174;0.00255;-0.03434;;1493;-2.000343365;-2.242796379;-27.64999388;;;;;;;;
0.497;-0.01962;-0.00498;-0.28132;;-0.00687;0.00958;-0.14140;;-0.00177;0.00259;-0.03491;;1497;-2.000085841;-0.508100865;-28.67707453;;;;;;;;
0.505;-0.01962;0.03367;-0.30101;;-0.00702;0.00969;-0.14373;;-0.00182;0.00267;-0.03605;;1505;-2.00002146;3.431794955;-30.6835523;;;;;;;;
0.505;-0.01962;0.02280;-0.29590;;-0.00702;0.00969;-0.14373;;-0.00182;0.00267;-0.03605;;1505;-2.000005365;2.324370175;-30.16350774;;;;;;;;
0.513;0.01471;0.03774;-0.22559;;-0.00704;0.00993;-0.14582;;-0.00188;0.00275;-0.03720;;1513;1.499998659;3.846937465;-22.99592341;;;;;;;;
0.517;0.00368;0.03131;-0.24801;;-0.00701;0.01007;-0.14677;;-0.00191;0.00279;-0.03779;;1517;0.374999665;3.191871925;-25.28141596;;;;;;;;
0.525;-0.03342;0.04725;-0.30519;;-0.00712;0.01039;-0.14898;;-0.00196;0.00287;-0.03897;;1525;-3.406250084;4.816920262;-31.11050366;;;;;;;;
0.526;-0.02307;0.04106;-0.28944;;-0.00715;0.01043;-0.14928;;-0.00197;0.00288;-0.03912;;1526;-2.351562521;4.18507159;-29.50483874;;;;;;;;
0.534;-0.00331;0.03965;-0.30295;;-0.00726;0.01075;-0.15165;;-0.00203;0.00297;-0.04033;;1534;-0.33789063;4.041927585;-30.88155596;;;;;;;;
0.534;-0.00819;0.03933;-0.29637;;-0.00726;0.01075;-0.15165;;-0.00203;0.00297;-0.04033;;1534;-0.834472658;4.009498607;-30.2108708;;;;;;;;
0.546;-0.00940;0.00447;-0.29479;;-0.00736;0.01101;-0.15519;;-0.00212;0.00310;-0.04217;;1546;-0.958618164;0.455247739;-30.05044092;;;;;;;;
0.546;-0.00971;0.01619;-0.29442;;-0.00736;0.01101;-0.15519;;-0.00212;0.00310;-0.04217;;1546;-0.989654541;1.650039581;-30.01206562;;;;;;;;
0.554;-0.00978;0.03624;-0.25978;;-0.00744;0.01122;-0.15741;;-0.00218;0.00318;-0.04342;;1554;-0.997413635;3.694169269;-26.48129207;;;;;;;;
0.554;-0.00980;0.03097;-0.27112;;-0.00744;0.01122;-0.15741;;-0.00218;0.00318;-0.04342;;1554;-0.999353409;3.157262607;-27.63672055;;;;;;;;
0.566;-0.00981;0.08197;-0.25655;;-0.00756;0.01190;-0.16058;;-0.00227;0.00332;-0.04533;;1566;-0.999838352;8.355983744;-26.15230545;;;;;;;;
0.566;-0.00981;0.06410;-0.26288;;-0.00756;0.01190;-0.16058;;-0.00227;0.00332;-0.04533;;1566;-0.999959588;6.533743227;-26.79722895;;;;;;;;
0.575;-0.00981;-0.04434;-0.31621;;-0.00765;0.01199;-0.16318;;-0.00233;0.00343;-0.04678;;1575;-0.999989897;-4.519794033;-32.23388766;;;;;;;;
0.575;-0.00981;-0.01004;-0.29954;;-0.00765;0.01199;-0.16318;;-0.00233;0.00343;-0.04678;;1575;-0.999997474;-1.023949957;-30.53435256;;;;;;;;
0.583;-0.00981;0.01512;-0.31283;;-0.00773;0.01201;-0.16563;;-0.00240;0.00353;-0.04810;;1583;-0.999999369;1.541478338;-31.88861575;;;;;;;;
0.587;-0.00981;0.01101;-0.30620;;-0.00777;0.01206;-0.16687;;-0.00243;0.00358;-0.04876;;1587;-0.999999842;1.122670794;-31.21255953;;;;;;;;
0.595;-0.00981;0.02748;-0.27006;;-0.00784;0.01222;-0.16917;;-0.00249;0.00367;-0.05011;;1595;-0.999999961;2.801242889;-27.52925081;;;;;;;;
0.595;-0.00981;0.02140;-0.28104;;-0.00784;0.01222;-0.16917;;-0.00249;0.00367;-0.05011;;1595;-0.99999999;2.181519914;-28.64819243;;;;;;;;
0.603;0.00736;0.03742;-0.30094;;-0.00785;0.01245;-0.17150;;-0.00255;0.00377;-0.05147;;1603;0.750000002;3.814575035;-30.67664361;;;;;;;;
0.607;0.00184;0.03124;-0.29589;;-0.00784;0.01259;-0.17270;;-0.00258;0.00382;-0.05216;;1607;0.187500001;3.184540284;-30.16185516;;;;;;;;
0.616;-0.01671;-0.00496;-0.27741;;-0.00790;0.01271;-0.17528;;-0.00265;0.00393;-0.05372;;1616;-1.703125;-0.505096933;-28.2779192;;;;;;;;
0.616;-0.01153;0.00647;-0.28280;;-0.00790;0.01271;-0.17528;;-0.00265;0.00393;-0.05372;;1616;-1.17578125;0.659023414;-28.82727613;;;;;;;;
0.624;-0.02741;0.04385;-0.26681;;-0.00806;0.01291;-0.17747;;-0.00272;0.00404;-0.05513;;1624;-2.793945312;4.469656613;-27.19788691;;;;;;;;
0.624;-0.02157;0.03270;-0.27280;;-0.00806;0.01291;-0.17747;;-0.00272;0.00404;-0.05513;;1624;-2.198486328;3.332947655;-27.80813217;;;;;;;;
0.636;0.01423;0.06497;-0.32605;;-0.00810;0.01350;-0.18107;;-0.00282;0.00420;-0.05729;;1636;1.450378418;6.622332751;-33.23649574;;;;;;;;
0.636;0.00356;0.05266;-0.30936;;-0.00810;0.01350;-0.18107;;-0.00282;0.00420;-0.05729;;1636;0.362594604;5.367536118;-31.53497642;;;;;;;;
0.644;-0.03345;-0.01972;-0.25355;;-0.00822;0.01363;-0.18332;;-0.00288;0.00430;-0.05874;;1644;-3.409351349;-2.010543757;-25.84557686;;;;;;;;
0.644;-0.02308;0.00312;-0.26962;;-0.00822;0.01363;-0.18332;;-0.00288;0.00430;-0.05874;;1644;-2.352337837;0.31796756;-27.48465559;;;;;;;;
0.656;-0.00332;-0.00910;-0.23892;;-0.00838;0.01359;-0.18637;;-0.00298;0.00447;-0.06096;;1656;-0.338084459;-0.927965109;-24.35513402;;;;;;;;
0.657;-0.00819;-0.00206;-0.25120;;-0.00839;0.01359;-0.18662;;-0.00299;0.00448;-0.06115;;1657;-0.834521115;-0.210228569;-25.60654318;;;;;;;;
0.665;-0.02657;0.05173;-0.34050;;-0.00852;0.01378;-0.18898;;-0.00306;0.00459;-0.06265;;1665;-2.708630279;5.27272938;-34.70986911;;;;;;;;
0.665;-0.02136;0.03448;-0.31282;;-0.00852;0.01378;-0.18898;;-0.00306;0.00459;-0.06265;;1665;-2.17715757;3.514882124;-31.88741171;;;;;;;;
0.673;-0.00289;0.03057;-0.25437;;-0.00862;0.01404;-0.19125;;-0.00312;0.00470;-0.06417;;1673;-0.294289392;3.116645477;-25.92988042;;;;;;;;
0.677;-0.00808;0.02969;-0.26982;;-0.00864;0.01417;-0.19230;;-0.00316;0.00476;-0.06494;;1677;-0.823572348;3.026425791;-27.50482125;;;;;;;;
0.685;-0.02654;0.01209;-0.23897;;-0.00878;0.01433;-0.19433;;-0.00323;0.00487;-0.06648;;1685;-2.705893087;1.232534633;-24.35995771;;;;;;;;
0.685;-0.02135;0.01791;-0.25121;;-0.00878;0.01433;-0.19433;;-0.00323;0.00487;-0.06648;;1685;-2.176473272;1.826132314;-25.60769702;;;;;;;;
0.693;-0.02005;0.05403;-0.30596;;-0.00895;0.01462;-0.19656;;-0.00330;0.00499;-0.06805;;1693;-2.044118318;5.507514788;-31.18855105;;;;;;;;
0.697;-0.01973;0.04259;-0.28963;;-0.00903;0.01481;-0.19775;;-0.00334;0.00505;-0.06884;;1697;-2.011029579;4.341524346;-29.52350791;;;;;;;;
0.706;-0.01965;0.02260;-0.32027;;-0.00920;0.01511;-0.20050;;-0.00342;0.00518;-0.07063;;1706;-2.002757395;2.303919556;-32.64681871;;;;;;;;
0.706;-0.01963;0.02788;-0.30797;;-0.00920;0.01511;-0.20050;;-0.00342;0.00518;-0.07063;;1706;-2.000689349;2.84230442;-31.39392392;;;;;;;;
0.714;0.01471;0.01168;-0.25321;;-0.00922;0.01527;-0.20274;;-0.00349;0.00530;-0.07224;;1714;1.499827663;1.190822318;-25.81183668;;;;;;;;
0.718;0.00368;0.01782;-0.26955;;-0.00919;0.01532;-0.20379;;-0.00353;0.00536;-0.07306;;1718;0.374956916;1.816682476;-27.47658484;;;;;;;;
0.726;-0.03342;-0.01558;-0.32527;;-0.00931;0.01533;-0.20617;;-0.00360;0.00549;-0.07470;;1726;-3.406260771;-1.588434356;-33.15718863;;;;;;;;
0.726;-0.02307;-0.00353;-0.30917;;-0.00931;0.01533;-0.20617;;-0.00360;0.00549;-0.07470;;1726;-2.351565193;-0.359856506;-31.51600593;;;;;;;;
0.734;-0.00331;0.03400;-0.25350;;-0.00941;0.01546;-0.20842;;-0.00368;0.00561;-0.07635;;1734;-0.337891298;3.465379406;-25.84103906;;;;;;;;
0.734;-0.00819;0.02288;-0.26961;;-0.00941;0.01546;-0.20842;;-0.00368;0.00561;-0.07635;;1734;-0.834472825;2.331978663;-27.48357013;;;;;;;;
0.747;-0.02657;0.00296;-0.30801;;-0.00964;0.01562;-0.21217;;-0.00380;0.00581;-0.07909;;1747;-2.708618206;0.301757002;-31.3980625;;;;;;;;
0.747;-0.02136;0.00826;-0.29758;;-0.00964;0.01562;-0.21217;;-0.00380;0.00581;-0.07909;;1747;-2.177154552;0.841814498;-30.3344207;;;;;;;;
0.755;-0.02005;0.00946;-0.24326;;-0.00980;0.01569;-0.21434;;-0.00388;0.00594;-0.08079;;1755;-2.044288638;0.964163403;-24.79760333;;;;;;;;
0.755;-0.01973;0.00973;-0.25970;;-0.00980;0.01569;-0.21434;;-0.00388;0.00594;-0.08079;;1755;-2.011072159;0.991881293;-26.47318018;;;;;;;;
0.767;-0.01965;0.02719;-0.29818;;-0.01004;0.01592;-0.21768;;-0.00400;0.00613;-0.08339;;1767;-2.00276804;2.771612799;-30.3955772;;;;;;;;
0.767;-0.01963;0.02133;-0.28776;;-0.01004;0.01592;-0.21768;;-0.00400;0.00613;-0.08339;;1767;-2.00069201;2.174807278;-29.33382621;;;;;;;;
0.775;-0.01962;0.05480;-0.30255;;-0.01020;0.01622;-0.22005;;-0.00408;0.00626;-0.08514;;1775;-2.000173002;5.586506377;-30.84064925;;;;;;;;
