Timer,AX,AY,AZ,GX,GY,GZ
"4","2","19","-35","17","7","1"
"4","2","19","-35","-1","1","2"
"12","5","20","-34","-1","1","2"
"12","5","20","-34","-19","-1","0"
"25","10","13","-29","-19","-1","0"
"25","10","13","-29","-35","-5","0"
"33","-1","9","-36","-35","-5","0"
"33","-1","9","-36","-45","3","-2"
"45","-1","0","-36","-45","3","-2"
"45","-1","0","-36","-54","1","-5"
"53","3","-6","-31","-54","1","-5"
"53","3","-6","-31","-56","-10","-5"
"61","5","-16","-29","-56","-10","-5"
"65","5","-16","-29","-48","-14","-7"
"74","7","-12","-25","-48","-14","-7"
"74","7","-12","-25","-30","-14","-4"
"86","8","-10","-27","-30","-14","-4"
"86","8","-10","-27","-11","-15","-8"
"94","9","-1","-31","-11","-15","-8"
"94","9","-1","-31","7","-12","-9"
"102","16","8","-28","7","-12","-9"
"102","16","8","-28","17","-12","-9"
"115","17","16","-30","17","-12","-9"
"115","17","16","-30","16","-7","-7"
"123","12","16","-31","16","-7","-7"
"123","12","16","-31","7","1","-3"
"135","11","12","-33","7","1","-3"
"135","11","12","-33","-5","10","2"
"143","6","7","-32","-5","10","2"
"144","6","7","-32","-18","13","2"
"151","5","4","-34","-18","13","2"
"156","5","4","-34","-24","13","5"
"164","8","4","-29","-24","13","5"
"164","8","4","-29","-28","5","3"
"172","7","5","-31","-28","5","3"
"172","7","5","-31","-25","3","2"
"184","7","0","-29","-25","3","2"
"184","7","0","-29","-30","0","-1"
"192","7","2","-32","-30","0","-1"
"193","7","2","-32","-28","-1","-3"
"205","11","-6","-27","-28","-1","-3"
"205","11","-6","-27","-24","-1","-3"
"213","11","0","-29","-24","-1","-3"
"213","11","0","-29","-19","2","-4"
"221","7","8","-29","-19","2","-4"
"225","7","8","-29","-16","5","0"
"234","10","8","-30","-16","5","0"
"234","10","8","-30","-16","5","5"
"242","9","10","-31","-16","5","5"
"246","9","10","-31","-23","4","3"
"254","7","12","-33","-23","4","3"
"254","7","12","-33","-25","7","3"
"262","9","9","-31","-25","7","3"
"262","9","9","-31","-29","6","-1"
"274","7","-1","-33","-29","6","-1"
"275","7","-1","-33","-31","5","0"
"283","7","-16","-30","-31","5","0"
"283","7","-16","-30","-28","-3","-6"
"295","6","-21","-28","-28","-3","-6"
"295","6","-21","-28","-6","-8","-9"
"303","8","-26","-23","-6","-8","-9"
"303","8","-26","-23","23","-7","-9"
"311","11","-12","-25","23","-7","-9"
"315","11","-12","-25","47","-5","-7"
"324","10","0","-28","47","-5","-7"
"324","10","0","-28","62","-3","-6"
"332","16","11","-27","62","-3","-6"
"336","16","11","-27","65","2","0"
"344","9","18","-37","65","2","0"
"344","9","18","-37","53","8","3"
"352","4","14","-37","53","8","3"
"352","4","14","-37","39","12","6"
"364","4","14","-32","39","12","6"
"365","4","14","-32","21","8","10"
"373","-1","5","-28","21","8","10"
"373","-1","5","-28","12","5","10"
"385","-1","5","-31","12","5","10"
"385","-1","5","-31","16","4","8"
"393","0","2","-30","16","4","8"
"393","0","2","-30","22","2","4"
"401","1","2","-31","22","2","4"
"405","1","2","-31","29","2","-1"
"414","9","16","-31","29","2","-1"
"414","9","16","-31","34","-2","-1"
"422","9","24","-32","34","-2","-1"
"426","9","24","-32","29","-4","1"
"434","12","27","-33","29","-4","1"
"434","12","27","-33","9","0","0"
"442","8","19","-34","9","0","0"
"443","8","19","-34","-19","1","0"
"455","4","12","-33","-19","1","0"
"455","4","12","-33","-44","1","-1"
"463","5","5","-31","-44","1","-1"
"463","5","5","-31","-63","1","1"
"475","3","-9","-31","-63","1","1"
"475","3","-9","-31","-73","1","0"
"483","1","-8","-30","-73","1","0"
"483","1","-8","-30","-66","-4","-4"
"495","7","-9","-34","-66","-4","-4"
"495","7","-9","-34","-49","-6","-1"
"504","9","-11","-25","-49","-6","-1"
"504","9","-11","-25","-35","-13","-7"
"512","14","-12","-25","-35","-13","-7"
"516","14","-12","-25","-16","-11","-8"
"524","10","-12","-25","-16","-11","-8"
"524","10","-12","-25","3","-5","-7"
"532","7","-6","-28","3","-5","-7"
"532","7","-6","-28","18","3","-5"
"545","7","2","-33","18","3","-5"
"545","7","2","-33","29","5","-3"
"553","7","6","-35","29","5","-3"
"553","7","6","-35","33","6","0"
"561","7","8","-32","33","6","0"
"565","7","8","-32","34","-1","-3"
"573","7","9","-34","34","-1","-3"
"573","7","9","-34","29","0","-3"
"582","7","5","-33","29","0","-3"
"586","7","5","-33","23","-2","-2"
"594","5","4","-32","23","-2","-2"
"594","5","4","-32","21","1","-3"
"602","4","6","-32","21","1","-3"
"606","4","6","-32","21","-3","-5"
"614","4","7","-32","21","-3","-5"
"614","4","7","-32","19","-5","-9"
"622","7","8","-30","19","-5","-9"
"623","7","8","-30","17","-4","-5"
"635","8","7","-30","17","-4","-5"
"635","8","7","-30","13","-1","-4"
"643","9","6","-30","13","-1","-4"
"643","9","6","-30","10","-3","-6"
"651","10","5","-28","10","-3","-6"
"655","10","5","-28","8","-5","-1"
"663","4","7","-31","8","-5","-1"
"663","4","7","-31","2","1","1"
"672","4","6","-31","2","1","1"
"676","4","6","-31","-3","2","2"
"684","3","2","-31","-3","2","2"
"684","3","2","-31","-10","3","5"
"692","9","0","-31","-10","3","5"
"696","9","0","-31","-11","-1","6"
"704","4","0","-32","-11","-1","6"
"704","4","0","-32","-7","1","3"
"713","10","-2","-28","-7","1","3"
"713","10","-2","-28","-7","-1","-4"
"725","6","1","-33","-7","-1","-4"
"725","6","1","-33","-2","-5","-6"
"733","3","2","-28","-2","-5","-6"
"733","3","2","-28","4","-6","-7"
"741","2","4","-31","4","-6","-7"
"745","2","4","-31","10","-5","-5"
"754","2","4","-28","10","-5","-5"
"754","2","4","-28","4","-3","-5"
"762","5","6","-33","4","-3","-5"
"766","5","6","-33","1","5","-1"
