Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z
0.000;0.00000;0.00000;0.00000;;0.00000;0.00000;0.00000;;0.00000;0.00000;0.00000;;1000;0;0;0
0.009;0.00855;0.06741;-0.26613;;0.00004;0.00030;-0.00120;;0.00000;0.00000;-0.00001;;1009;0.871871558;6.871865;-27.12810615
0.009;0.00855;0.06741;-0.26613;;0.00004;0.00030;-0.00120;;0.00000;0.00000;-0.00001;;1009;0.871871806;6.871870365;-27.12812316
0.017;0.00855;0.06741;-0.26613;;0.00011;0.00084;-0.00333;;0.00000;0.00001;-0.00002;;1017;0.871871857;6.871871525;-27.12812694
0.017;0.00855;0.06741;-0.26613;;0.00011;0.00084;-0.00333;;0.00000;0.00001;-0.00002;;1017;0.871871869;6.871871792;-27.12812784
0.029;0.00855;0.03271;-0.21431;;0.00021;0.00144;-0.00621;;0.00000;0.00002;-0.00008;;1029;0.871871871;3.333868796;-21.84572972
0.029;0.00855;0.04431;-0.23134;;0.00021;0.00144;-0.00621;;0.00000;0.00002;-0.00008;;1029;0.871871872;4.516592931;-23.58217197
0.037;-0.00891;0.04699;-0.28724;;0.00021;0.00181;-0.00828;;0.00000;0.00003;-0.00014;;1037;-0.908753041;4.789802352;-29.27992491
0.038;-0.00294;0.04761;-0.27118;;0.00020;0.00186;-0.00856;;0.00000;0.00003;-0.00015;;1038;-0.299377789;4.852913793;-27.64284431
0.050;0.01584;0.04775;-0.25006;;0.00028;0.00243;-0.01169;;0.00001;0.00006;-0.00027;;1050;1.614928872;4.867492551;-25.49045274
0.050;0.01015;0.04778;-0.25482;;0.00028;0.00243;-0.01169;;0.00001;0.00006;-0.00027;;1050;1.034880068;4.870860248;-25.97559428
0.058;-0.06097;0.03044;-0.23869;;0.00008;0.00274;-0.01366;;0.00001;0.00008;-0.00037;;1058;-6.21486783;3.10263843;-24.33084455
0.058;-0.03733;0.03624;-0.24464;;0.00008;0.00274;-0.01366;;0.00001;0.00008;-0.00037;;1058;-3.805281928;3.694178759;-24.93741553
0.066;-0.03214;0.03758;-0.24606;;-0.00020;0.00304;-0.01563;;0.00001;0.00010;-0.00049;;1066;-3.276678804;3.830824719;-25.08250911
0.067;-0.03101;0.03789;-0.24640;;-0.00023;0.00307;-0.01587;;0.00001;0.00011;-0.00050;;1067;-3.160716446;3.86238997;-25.11721592
0.078;0.05658;0.07267;-0.24648;;-0.00009;0.00368;-0.01858;;0.00001;0.00014;-0.00069;;1078;5.767847357;7.407681062;-25.1255179
0.078;0.02675;0.06108;-0.24650;;-0.00009;0.00368;-0.01858;;0.00001;0.00014;-0.00069;;1078;2.726551845;6.22664417;-25.12750375
0.086;0.02020;0.05841;-0.24651;;0.00010;0.00416;-0.02056;;0.00001;0.00018;-0.00085;;1086;2.059367368;5.953824359;-25.12797878
0.090;0.01877;0.05779;-0.24651;;0.00017;0.00439;-0.02154;;0.00001;0.00019;-0.00093;;1090;1.913003713;5.890802916;-25.1280924
0.099;-0.01648;0.04029;-0.26378;;0.00018;0.00483;-0.02384;;0.00001;0.00023;-0.00114;;1099;-1.680354647;4.107245192;-26.88891661
0.099;-0.00460;0.04606;-0.25810;;0.00018;0.00483;-0.02384;;0.00001;0.00023;-0.00114;;1099;-0.46864796;4.695242922;-26.31011099
0.107;-0.00199;0.04739;-0.23947;;0.00016;0.00521;-0.02583;;0.00001;0.00027;-0.00134;;1107;-0.202829697;4.831070541;-24.41086194
0.107;-0.00142;0.04770;-0.24482;;0.00016;0.00521;-0.02583;;0.00001;0.00027;-0.00134;;1107;-0.144515792;4.862446755;-24.95655593
0.115;-0.00129;0.04777;-0.24610;;0.00015;0.00559;-0.02779;;0.00001;0.00032;-0.00155;;1115;-0.131723173;4.869694667;-25.08708755
0.115;-0.00126;0.04779;-0.24641;;0.00015;0.00559;-0.02779;;0.00001;0.00032;-0.00155;;1115;-0.128916791;4.871368937;-25.1183111
0.128;0.05115;0.03044;-0.28103;;0.00047;0.00610;-0.03122;;0.00002;0.00039;-0.00193;;1128;5.213573589;3.102755938;-28.64737393
0.128;0.03321;0.03624;-0.26969;;0.00047;0.00610;-0.03122;;0.00002;0.00039;-0.00193;;1128;3.385582897;3.694205903;-27.49153623
0.136;-0.04059;0.03758;-0.23243;;0.00044;0.00639;-0.03323;;0.00002;0.00044;-0.00219;;1136;-4.137932366;3.83083099;-23.69346236
0.140;-0.01754;0.03789;-0.24314;;0.00032;0.00654;-0.03418;;0.00002;0.00047;-0.00233;;1140;-1.788404204;3.862391418;-24.78495182
0.148;0.02245;0.07267;-0.29752;;0.00034;0.00699;-0.03634;;0.00002;0.00052;-0.00261;;1148;2.288273568;7.407681397;-30.32843043
0.148;0.01160;0.06108;-0.28110;;0.00034;0.00699;-0.03634;;0.00002;0.00052;-0.00261;;1148;1.182595122;6.226644247;-28.65444697
0.156;-0.00825;0.02370;-0.27717;;0.00036;0.00733;-0.03858;;0.00003;0.00058;-0.00291;;1156;-0.840588097;2.415824865;-28.25402516
0.160;-0.00279;0.03468;-0.27623;;0.00034;0.00744;-0.03968;;0.00003;0.00061;-0.00307;;1160;-0.284424098;3.535524658;-28.15824307
0.164;-0.00159;0.03722;-0.27601;;0.00033;0.00759;-0.04079;;0.00003;0.00064;-0.00323;;1164;-0.162415571;3.794175583;-28.13533171
0.165;-0.00133;0.03781;-0.27595;;0.00033;0.00762;-0.04106;;0.00003;0.00065;-0.00327;;1165;-0.135649939;3.85392401;-28.12985125
0.177;-0.00127;0.03794;-0.20685;;0.00031;0.00808;-0.04396;;0.00003;0.00074;-0.00378;;1177;-0.129778226;3.867725911;-21.08535218
