Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z
0.000;0.00000;0.00000;0.00000;;0.00000;0.00000;0.00000;;0.00000;0.00000;0.00000;;1000;0;0;0
0.003;-0.02088;0.02815;-0.25632;;-0.00003;0.00004;-0.00038;;0.00000;0.00000;0.00000;;1003;-2.128127085;2.869901856;-26.12809651
0.005;-0.02088;0.02817;-0.25632;;-0.00007;0.00010;-0.00090;;0.00000;0.00000;0.00000;;1005;-2.128127895;2.871528902;-26.12812045
0.012;-0.02088;0.02817;-0.25632;;-0.00022;0.00030;-0.00269;;0.00000;0.00000;-0.00001;;1012;-2.128128073;2.871810304;-26.12812614
0.012;-0.02088;0.02817;-0.25632;;-0.00022;0.00030;-0.00269;;0.00000;0.00000;-0.00001;;1012;-2.128128115;2.871860809;-26.12812761
0.024;0.01373;0.06389;-0.20509;;-0.00026;0.00085;-0.00546;;0.00000;0.00001;-0.00006;;1024;1.399415629;6.512479462;-20.90604222
0.024;0.00228;0.05069;-0.22123;;-0.00026;0.00085;-0.00546;;0.00000;0.00001;-0.00006;;1024;0.232723786;5.166681498;-22.55192047
0.036;-0.01772;0.04831;-0.27665;;-0.00035;0.00144;-0.00845;;-0.00001;0.00002;-0.00015;;1036;-1.8066537;4.924847805;-28.20078293
0.036;-0.01264;0.04789;-0.26159;;-0.00035;0.00144;-0.00845;;-0.00001;0.00002;-0.00015;;1036;-1.288416418;4.881391403;-26.66558759
0.044;-0.02874;0.02995;-0.18938;;-0.00052;0.00175;-0.01025;;-0.00001;0.00003;-0.00022;;1044;-2.929762791;3.053277887;-19.30473531
0.044;-0.02273;0.03654;-0.20989;;-0.00052;0.00175;-0.01025;;-0.00001;0.00003;-0.00022;;1044;-2.317498514;3.724774299;-21.39599503
0.052;-0.00401;0.03772;-0.30060;;-0.00063;0.00205;-0.01229;;-0.00002;0.00005;-0.00031;;1052;-0.409093435;3.845439115;-30.6417305
0.057;-0.00940;0.03794;-0.27506;;-0.00066;0.00224;-0.01373;;-0.00002;0.00006;-0.00038;;1057;-0.958270357;3.867122027;-28.03923925
0.065;-0.01067;0.03797;-0.26844;;-0.00074;0.00254;-0.01591;;-0.00002;0.00008;-0.00050;;1065;-1.088002578;3.871018347;-27.36438807
0.065;-0.01097;0.03798;-0.26673;;-0.00074;0.00254;-0.01591;;-0.00002;0.00008;-0.00050;;1065;-1.118649258;3.871718497;-27.18939262
0.073;-0.01104;0.05584;-0.23213;;-0.00083;0.00292;-0.01790;;-0.00003;0.00010;-0.00063;;1073;-1.125888932;5.692148912;-23.66263397
0.077;-0.01106;0.04924;-0.24278;;-0.00087;0.00313;-0.01885;;-0.00003;0.00011;-0.00070;;1077;-1.127599162;5.019271882;-24.7481113
0.085;0.02354;0.03020;-0.27969;;-0.00082;0.00345;-0.02094;;-0.00004;0.00014;-0.00086;;1085;2.399536257;3.078054375;-28.51096671
0.085;0.01209;0.03658;-0.26964;;-0.00082;0.00345;-0.02094;;-0.00004;0.00014;-0.00086;;1085;1.232752467;3.72922652;-27.48671157
0.093;-0.02522;0.05559;-0.30119;;-0.00088;0.00382;-0.02322;;-0.00005;0.00017;-0.00104;;1093;-2.57041663;5.666543759;-30.70249292
0.094;-0.01441;0.04919;-0.28975;;-0.00090;0.00387;-0.02352;;-0.00005;0.00017;-0.00106;;1094;-1.468840354;5.014670754;-29.53637617
0.106;-0.01186;0.06590;-0.26971;;-0.00105;0.00456;-0.02688;;-0.00006;0.00022;-0.00137;;1106;-1.208614675;6.717836775;-27.49330048
0.106;-0.01125;0.05909;-0.27432;;-0.00105;0.00456;-0.02688;;-0.00006;0.00022;-0.00137;;1106;-1.147141488;6.023887873;-27.96351117
0.110;-0.01111;0.05787;-0.27552;;-0.00110;0.00479;-0.02798;;-0.00006;0.00024;-0.00148;;1110;-1.13261966;5.899188448;-28.08544136
0.114;-0.01108;0.05765;-0.27583;;-0.00114;0.00502;-0.02908;;-0.00007;0.00026;-0.00159;;1114;-1.129189164;5.876780535;-28.11705903
