Timer,AX,AY,AZ,GX,GY,GZ
"0","0","-3,99999424000829","-0,999999960000002","-4,4960347850658","2,99996325045018","-0,999998040003842"
"9","0","-3,99999847529573","-0,999999993333334","-6,74313689698033","-2,03771421264057","-0,999999538824221"
"17","0","-3,99999956599114","-0,999999998857143","8,48868688037541","-0,728591613099224","-0,999999885128374"
"30","0","-3,99999987575347","-0,999999999803922","-0,532146038343033","-8,45238694007538","0,750057249622863"
"32","0","-3,99999996441458","-0,999999999966358","-11,0544948897267","-4,6159754064124","-1,56249194624669"
"40","0","-3,9999999898076","-0,999999999994228","-26,9718987925238","2,32426967300811","0,609377362679946"
"53","0","-3,99999999708068","-0,99999999999901","-18,7243482424421","22,1242901463663","-1,59765568181259"
"62","0","-3,99999999916384","-0,99999999999983","-19,1252548431462","19,586407652328","4,100586082688"
"73","0","-3,99999999976051","-0,999999999999971","9,2116087984433","13,3911356323156","-2,72485347960634"
"81","0","-3,9999999999314","-0,999999999999995","22,8636708001709","-6,50151015048946","2,06878663011112"
"94","0","-3,99999999998035","-0,999999999999999","30,495188109647","-26,2777409770393","-2,23280334247287"
"106","0","-3,99999999999437","-1","21,8148358254362","-18,4573229899548","-1,3082008356182"
"112","0","-3,99999999999839","-1","20,3138227765788","-25,4399450422607","-1,07705020890455"
"120","0","-3,99999999999954","-1","20,0542664706743","-21,974922923575","-1,01926255222614"
"122","0","-3,99999999999987","-1","20,0093837989439","-20,7169779333748","-1,00481563805653"
"134","0","-3,99999999999996","-1","20,0016226535746","-20,2602923642286","-1,00120390951413"
"143","0","-3,99999999999999","-1","-12,8871458647167","6,096847691516","0,749699022621467"
"155","0","-4","-1","-0,574296465343736","-0,334430622557138","0,187424755655367"
"166","0","-4","-1","8,86316770812548","-19,0388384408962","-3,45314381108616"
"172","0","-4","-1","-22,7381668455804","18,5468348410037","2,88671404722846"
"184","0","-4","-1","-12,2026933962711","11,1919741183318","1,47167851180712"
"192","0","-4","-1","6,06282182801068","-2,93685486255656","-0,632080372048221"
"204","0","-4","-1","0,221308465196962","-1,06619863734571","-0,158020093012055"
"208","0","-4","-1","17,481982053931","-10,2088279687008","-1,78950502325301"
"221","0","-4","-1","3,15839372932281","-4,25405892682761","0,552623744186747"
"241","0","-4","-1","4,68154805788562","-4,09223379917158","0,138155936046687"
"261","0","-4","-1","-11,498780177059","-4,03348464789586","0,0345389840116717"
"261","0","-4","-1","-5,29669471096836","-4,01215629904417","0,00863474600291791"
"280","0","-4","-1","-4,22422542516945","-4,00441323459368","0,00215868650072948"
"282","0","-4","-1","-4,03877322924752","-4,00160218496667","0,00053967162518237"
"298","0","-4","-1","-4,00670469597792","-4,00058165878403","0,000134917906295592"
"299","0","-4","-1","-18,6177933611599","15,6432971969159","3,37294765738981E-05"
"307","0","-4","-1","-7,66311606529768","10,7748300265291","8,43236914347453E-06"
"319","0","-4","-1","-1,46050803397743","4,09649989302794","1,75000210809229"
"327","0","-4","-1","12,0557648417911","-6,78672076669589","-4,06249947297693"
"339","0","-4","-1","5,3930089183188","-3,73777574910965","-2,51562486824423"
"348","0","-4","-1","4,24088015037989","-2,63088379318147","-2,12890621706106"
"367","0","-4","-1","-23,3645355357981","12,5035946080815","-2,03222655426526"
"368","0","-4","-1","-11,3110055415193","4,08715323296033","-2,00805663856632"
"376","0","-4","-1","-10,2267000647571","4,0316401942116","-2,00201415964158"
"376","0","-4","-1","-10,0392011457871","4,01148668678996","-2,00050353991039"
"389","0","-4","-1","17,3994100210336","-17,2762972552138","-0,250125884977599"
"409","0","-4","-1","7,14411531125962","-12,0046349815514","-0,8125314712444"
"417","0","-4","-1","-27,5166644221472","17,7374979166109","2,5468671321889"
"429","0","-4","-1","-15,5102325355113","11,5351106866784","1,38671678304723"
"438","0","-4","-1","-13,4340712989636","9,28339001189923","1,09667919576181"
"456","0","-4","-1","-2,11258445058613","3,55504606377845","1,02416979894045"
"458","0","-4","-1","37,6950375147907","-21,7159219621103","-2,49395755026489"
"466","0","-4","-1","26,0598392023828","-23,0751138521947","-3,12348938756622"
"479","0","-4","-1","-26,4561884804403","12,5336653805075","-2,28087234689156"
"499","0","-4","-1","-9,53729950509924","6,46111112510288","-2,07021808672289"
"507","0","-4","-1","13,4861992304169","-10,4761061328606","-0,267554521680722"
"536","0","-4","-1","-17,2845902609428","10,3815394214239","-2,56688863042018"
"548","0","-4","-1","-5,95133983945486","5,3167602601128","1,35827784239495"
"557","0","-4","-1","-0,510347905889976","1,20411986129143","-1,41043053940126"
"569","0","-4","-1","-2,56948748645011","1,71106290263084","-1,10260763485032"
"574","0","-4","-1","-12,0609516897548","0,258144965731171","-1,02565190871258"
"581","0","-4","-1","26,0122828806898","-10,7280369827448","2,49358702282186"
"595","0","4,56789172325331","-1","2938,74981051705","0,468324019927136","1,37339675570546"
"598","0","2,02192145348142","-1","-1094,69377515026","-10,2886924053268","-2,40665081107363"
