Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z
0,000;0,00000;0,00000;0,00000;;0,00000;0,00000;0,00000;;0,00000;0,00000;0,00000;;1000;0;0;0
0,001;-0,00126;0,03798;-0,27594;;0,00000;0,00002;-0,00014;;0,00000;0,00000;0,00000;;1001;-0,128128128;3,871871872;-28,12812813
0,005;-0,00126;0,03798;-0,27594;;-0,00001;0,00017;-0,00124;;0,00000;0,00000;0,00000;;1005;-0,128128128;3,871871872;-28,12812813
0,013;-0,01107;0,01836;-0,24651;;-0,00005;0,00040;-0,00333;;0,00000;0,00000;-0,00002;;1013;-1,128128128;1,871871872;-25,12812813
0,014;-0,01107;0,01836;-0,24651;;-0,00007;0,00041;-0,00358;;0,00000;0,00000;-0,00002;;1014;-1,128128128;1,871871872;-25,12812813
0,022;-0,01107;0,04779;-0,24651;;-0,00015;0,00068;-0,00555;;0,00000;0,00001;-0,00006;;1022;-1,128128128;4,871871872;-25,12812813
0,022;-0,01107;0,04779;-0,24651;;-0,00015;0,00068;-0,00555;;0,00000;0,00001;-0,00006;;1022;-1,128128128;4,871871872;-25,12812813
0,034;0,01836;0,06741;-0,25632;;-0,00011;0,00137;-0,00857;;0,00000;0,00002;-0,00015;;1034;1,871871872;6,871871872;-26,12812813
0,034;0,01836;0,06741;-0,25632;;-0,00011;0,00137;-0,00857;;0,00000;0,00002;-0,00015;;1034;1,871871872;6,871871872;-26,12812813
0,042;-0,01107;0,03798;-0,24651;;-0,00008;0,00179;-0,01058;;0,00000;0,00003;-0,00022;;1042;-1,128128128;3,871871872;-25,12812813
0,042;-0,01107;0,03798;-0,24651;;-0,00008;0,00179;-0,01058;;0,00000;0,00003;-0,00022;;1042;-1,128128128;3,871871872;-25,12812813
0,054;-0,00126;0,03798;-0,24651;;-0,00016;0,00225;-0,01354;;0,00000;0,00006;-0,00037;;1054;-0,128128128;3,871871872;-25,12812813
0,054;-0,00126;0,03798;-0,24651;;-0,00016;0,00225;-0,01354;;0,00000;0,00006;-0,00037;;1054;-0,128128128;3,871871872;-25,12812813
0,062;-0,00126;0,04779;-0,24651;;-0,00017;0,00259;-0,01551;;-0,00001;0,00008;-0,00048;;1062;-0,128128128;4,871871872;-25,12812813
0,062;-0,00126;0,04779;-0,24651;;-0,00017;0,00259;-0,01551;;-0,00001;0,00008;-0,00048;;1062;-0,128128128;4,871871872;-25,12812813
0,071;0,00855;0,03798;-0,24651;;-0,00013;0,00298;-0,01773;;-0,00001;0,00010;-0,00063;;1071;0,871871872;3,871871872;-25,12812813
0,075;0,00855;0,03798;-0,24651;;-0,00010;0,00313;-0,01871;;-0,00001;0,00011;-0,00071;;1075;0,871871872;3,871871872;-25,12812813
0,083;0,00855;0,03798;-0,24651;;-0,00003;0,00343;-0,02069;;-0,00001;0,00014;-0,00086;;1083;0,871871872;3,871871872;-25,12812813
0,083;0,00855;0,03798;-0,24651;;-0,00003;0,00343;-0,02069;;-0,00001;0,00014;-0,00086;;1083;0,871871872;3,871871872;-25,12812813
0,091;-0,01107;0,06741;-0,25632;;-0,00004;0,00385;-0,02270;;-0,00001;0,00017;-0,00104;;1091;-1,128128128;6,871871872;-26,12812813
0,095;-0,01107;0,06741;-0,25632;;-0,00008;0,00412;-0,02372;;-0,00001;0,00018;-0,00113;;1095;-1,128128128;6,871871872;-26,12812813
0,103;0,03798;0,08703;-0,30537;;0,00002;0,00474;-0,02597;;-0,00001;0,00022;-0,00133;;1103;3,871871872;8,871871872;-31,12812813
0,104;0,03798;0,08703;-0,30537;;0,00006;0,00483;-0,02627;;-0,00001;0,00022;-0,00135;;1104;3,871871872;8,871871872;-31,12812813
0,112;-0,00126;0,02817;-0,26613;;0,00021;0,00529;-0,02856;;-0,00001;0,00027;-0,00157;;1112;-0,128128128;2,871871872;-27,12812813
0,112;-0,00126;0,02817;-0,26613;;0,00021;0,00529;-0,02856;;-0,00001;0,00027;-0,00157;;1112;-0,128128128;2,871871872;-27,12812813
0,124;-0,01107;0,06741;-0,24651;;0,00013;0,00586;-0,03164;;-0,00001;0,00033;-0,00194;;1124;-1,128128128;6,871871872;-25,12812813
0,124;-0,01107;0,06741;-0,24651;;0,00013;0,00586;-0,03164;;-0,00001;0,00033;-0,00194;;1124;-1,128128128;6,871871872;-25,12812813
0,132;-0,01107;0,08703;-0,26613;;0,00005;0,00648;-0,03369;;-0,00001;0,00038;-0,00220;;1132;-1,128128128;8,871871872;-27,12812813
0,132;-0,01107;0,08703;-0,26613;;0,00005;0,00648;-0,03369;;-0,00001;0,00038;-0,00220;;1132;-1,128128128;8,871871872;-27,12812813
0,144;0,00855;0,03798;-0,24651;;0,00003;0,00723;-0,03676;;-0,00001;0,00046;-0,00262;;1144;0,871871872;3,871871872;-25,12812813
