Timer,Value
"0","0"
"0.00408333","0"
"0.00816667","0"
"0.01225","0"
"0.01633333","0"
"0.02041667","0"
"0.0245","0"
"0.02858333","0"
"0.03266667","0"
"0.03675","0"
"0.04083333","0"
"0.04491667","0"
"0.049","0"
"0.05308333","0"
"0.05716667","0"
"0.06125","0"
"0.06533333","0"
"0.06941667","0"
"0.0735","0"
"0.07758333","0"
"0.08166667","0"
"0.08575","0"
"0.08983333","0"
"0.09391667","0"
"0.098","0"
"0.10409091","0"
"0.10818182","0"
"0.11227273","0"
"0.11636364","0"
"0.12045455","0"
"0.12454545","0"
"0.12863636","0"
"0.13272727","0"
"0.13681818","0"
"0.14090909","0"
"0.145","0"
"0.14909091","0"
"0.15318182","0"
"0.15727273","0"
"0.16136364","0"
"0.16545455","0"
"0.16954545","0"
"0.17363636","0"
"0.17772727","0"
"0.18181818","0"
"0.18590909","0"
"0.19","0"
"0.2","0"
"0.2","0"
"0.20505556","0"
"0.21011111","0"
"0.21516667","0"
"0.22022222","0"
"0.22527778","0"
"0.23033333","0"
"0.23538889","0"
"0.24044444","0"
"0.2455","0"
"0.25055556","0"
"0.25561111","0"
"0.26066667","0"
"0.26572222","0"
"0.27077778","0"
"0.27583333","0"
"0.28088889","0"
"0.28594444","0"
"0.291","0"
"0.30522222","0"
"0.31044444","0"
"0.31566667","0"
"0.32088889","0"
"0.32611111","0"
"0.33133333","0"
"0.33655556","0"
"0.34177778","0"
"0.347","0"
"0.35222222","0"
"0.35744444","0"
"0.36266667","0"
"0.36788889","0"
"0.37311111","0"
"0.37833333","0"
"0.38355556","0"
"0.38877778","0"
"0.394","0"
"0.40404167","0"
"0.40808333","0"
"0.412125","0"
"0.41616667","0"
"0.42020833","0"
"0.42425","0"
"0.42829167","0"
"0.43233333","0"
"0.436375","0"
"0.44041667","0"
"0.44445833","0"
"0.4485","0"
"0.45254167","0"
"0.45658333","0"
"0.460625","0"
"0.46466667","0"
"0.46870833","0"
"0.47275","0"
"0.47679167","0"
"0.48083333","0"
"0.484875","0"
"0.48891667","0"
"0.49295833","0"
"0.497","0"
"0.50678571","0"
"0.51357143","0"
"0.52035714","0"
"0.52714286","0"
"0.53392857","0"
"0.54071429","0"
"0.5475","0"
"0.55428571","0"
"0.56107143","0"
"0.56785714","0"
"0.57464286","0"
"0.58142857","0"
"0.58821429","0"
"0.595","0"
"0.6047","0"
"0.6094","0"
"0.6141","0"
"0.6188","0"
"0.6235","0"
"0.6282","0"
"0.6329","0"
"0.6376","0"
"0.6423","0"
"0.647","0"
"0.6517","0"
"0.6564","0"
"0.6611","0"
"0.6658","0"
"0.6705","0"
"0.6752","0"
"0.6799","0"
"0.6846","0"
"0.6893","0"
"0.694","0"
"0.70422727","0"
"0.70845455","0"
"0.71268182","0"
"0.71690909","0"
"0.72113636","0"
"0.72536364","0"
"0.72959091","0"
"0.73381818","0"
"0.73804545","0"
"0.74227273","0"
"0.7465","0"
"0.75072727","0"
"0.75495455","0"
"0.75918182","0"
"0.76340909","0"
"0.76763636","0"
"0.77186364","0"
"0.77609091","0"
