"0.5048","0.00019094975812357"
"0.5096","0.000189483542358198"
"0.5144","0.00018787744830069"
"0.5192","0.000186130163627939"
"0.524","0.000186664583384792"
"0.5288","0.000187181162273947"
"0.5336","0.000185963450539559"
"0.5384","0.000184619303532274"
"0.5432","0.000182733256442218"
"0.548","0.000180773016049206"
"0.5528","0.000180775268987521"
"0.5576","0.000180777495445307"
"0.5624","0.000182518437444451"
"0.5672","0.000184187975831075"
"0.572","0.000184262113637003"
"0.5768","0.000184314613732485"
"0.5816","0.000184509051885332"
"0.5864","0.000184643595040591"
"0.5912","0.000182617656772922"
"0.596","0.000180513376493896"
"0.60485","0.00017996597213519"
"0.6097","0.000179188205719701"
"0.61455","0.000176775675956648"
"0.6194","0.00017427981428813"
"0.62425","0.000173675824861681"
"0.6291","0.000173011812267678"
"0.63395","0.000174137491417112"
"0.6388","0.000175216221953676"
"0.64365","0.000174456503828138"
"0.6485","0.000173639907021985"
"0.65335","0.000172804606559105"
"0.6582","0.000173496544544071"
"0.66305","0.000173470444318784"
"0.6679","0.000173433131492892"
"0.67275","0.000174362912945575"
"0.6776","0.000175267817665175"
"0.68245","0.00017445795152719"
"0.6873","0.000173625723026195"
"0.69215","0.000172514684429435"
"0.697","0.000171355142680507"
"0.70475","0.00016995881791815"
"0.7095","0.000166590438602391"
"0.71425","0.000163049847230233"
"0.719","0.000159459964323477"
"0.72375","0.000155735522059787"
"0.7285","0.000153754796756831"
"0.73325","0.000151659486437026"
"0.738","0.000150239080764175"
"0.74275","0.000148762109894683"
"0.7475","0.00014828700563143"
"0.75225","0.00014777076234245"
"0.757","0.000146510059761352"
"0.76175","0.000145188772511403"
"0.7665","0.000143805872502749"
"0.77125","0.000142360287520419"
"0.776","0.000142211891146675"
"0.78075","0.000142042345557957"
"0.7855","0.000140701353146865"
"0.79025","0.00013915510364247"
"0.795","0.000136539769849319"
"0.8047","0.000133801203644098"
"0.8094","0.000136862778260058"
"0.8141","0.000139775184711333"
"0.8188","0.000142539524596494"
"0.8235","0.000145156897266559"
"0.8282","0.000144508155602319"
"0.8329","0.000143809981566276"
"0.8376","0.000143862490457107"
"0.8423","0.000143914746171681"
"0.847","0.000143988637177265"
"0.8517","0.000144051292250213"
"0.8564","0.000144899545299792"
"0.8611","0.000145392962524208"
"0.8658","0.000146157881755937"
"0.8705","0.000146855864581446"
"0.8752","0.00014705343599276"
"0.8799","0.000146375256987942"
"0.8846","0.000146418373374879"
"0.8893","0.000146553244455056"
"0.894","0.000146454909081776"
"0.9048","0.000145768788292343"
"0.9096","0.000145637998071402"
"0.9144","0.000145494286051195"
"0.9192","0.000145337458360933"
"0.924","0.000145167304122744"
"0.9288","0.000146165850538906"
"0.9336","0.000147133608130545"
"0.9384","0.000140159535768718"
"0.9432","0.000132924092533438"
"0.948","0.000133106133430967"
"0.9528","0.000133279730452966"
"0.9576","0.000133445150855835"
"0.9624","0.000133602657026544"
"0.9672","0.000133689440521955"
"0.972","0.000133773973077096"
"0.9768","0.000134939097366553"
"0.9816","0.000136054526689346"
"0.9864","0.000132816614614033"
"0.9912","0.00012928120845835"
"0.996","0.00012816539365812"
"1.00466667","0.000127542834670661"
"1.00933333","0.000127197646032176"
"1.014","0.000126833648019286"
"1.01866667","0.000126450466437174"
"1.02333333","0.000126047709788008"
"1.028","0.000127278669234653"
"1.03266667","0.0001284622348877"
"1.03733333","0.000128605934492429"
